# wall time,egm tm, egm seqno, input joint, received joint
1542082096579.00000,626672.00000,96.00000,0.50709,0.00000
1542082096579.00000,626676.00000,97.00000,0.34768,0.00000
1542082096579.00000,626680.00000,98.00000,0.18792,0.00000
1542082096579.00000,626684.00000,99.00000,0.02796,0.00000
1542082096579.00000,626688.00000,100.00000,-0.13202,0.00000
1542082096579.00000,626692.00000,101.00000,-0.29187,0.00000
1542082096579.00000,626696.00000,102.00000,-0.45142,0.00000
1542082096579.00000,626700.00000,103.00000,-0.61051,0.00000
1542082096579.00000,626704.00000,104.00000,-0.76897,0.00000
1542082096579.00000,626708.00000,105.00000,-0.92665,0.00000
1542082096579.00000,626712.00000,106.00000,-1.08338,0.00000
1542082096579.00000,626716.00000,107.00000,-1.23899,0.00000
1542082096599.00000,626720.00000,108.00000,-1.39334,0.00005
1542082096599.00000,626724.00000,109.00000,-1.54626,0.00035
1542082096599.00000,626728.00000,110.00000,-1.69760,0.00134
1542082096619.00000,626732.00000,111.00000,-1.84720,0.00378
1542082096619.00000,626736.00000,112.00000,-1.99491,0.00858
1542082096639.00000,626740.00000,113.00000,-2.14058,0.01638
1542082096639.00000,626744.00000,114.00000,-2.28406,0.02708
1542082096649.00000,626748.00000,115.00000,-2.42519,0.03978
1542082096669.00000,626752.00000,116.00000,-2.56385,0.05314
1542082096669.00000,626756.00000,117.00000,-2.69987,0.06575
1542082096689.00000,626760.00000,118.00000,-2.83314,0.07639
1542082096689.00000,626764.00000,119.00000,-2.96350,0.08445
1542082096689.00000,626768.00000,120.00000,-3.09083,0.09008
1542082096713.00000,626772.00000,121.00000,-3.21499,0.09388
1542082096716.00000,626776.00000,122.00000,-3.33587,0.09629
1542082096728.00000,626780.00000,123.00000,-3.45332,0.09727
1542082096730.00000,626784.00000,124.00000,-3.56724,0.09634
1542082096732.00000,626788.00000,125.00000,-3.67751,0.09300
1542082096744.00000,626792.00000,126.00000,-3.78401,0.08721
1542082096744.00000,626796.00000,127.00000,-3.88664,0.07962
1542082096764.00000,626800.00000,128.00000,-3.98529,0.07135
1542082096764.00000,626804.00000,129.00000,-4.07986,0.06355
1542082096764.00000,626808.00000,130.00000,-4.17025,0.05695
1542082096784.00000,626812.00000,131.00000,-4.25637,0.05161
1542082096785.00000,626816.00000,132.00000,-4.33813,0.04690
1542082096798.00000,626820.00000,133.00000,-4.41545,0.04161
1542082096800.00000,626824.00000,134.00000,-4.48825,0.03443
1542082096802.00000,626828.00000,135.00000,-4.55645,0.02432
1542082096814.00000,626832.00000,136.00000,-4.61999,0.01070
1542082096816.00000,626836.00000,137.00000,-4.67880,-0.00660
1542082096829.00000,626840.00000,138.00000,-4.73282,-0.02756
1542082096831.00000,626844.00000,139.00000,-4.78199,-0.05209
1542082096833.00000,626848.00000,140.00000,-4.82626,-0.08012
1542082096845.00000,626852.00000,141.00000,-4.86559,-0.11155
1542082096846.00000,626856.00000,142.00000,-4.89995,-0.14628
