# egm tm, desired joint, input joint, received joint
742897.00000,2.17238,1.74503,2.19294
742901.00000,2.16507,1.74717,2.18438
742905.00000,2.15772,1.72002,2.17579
742909.00000,2.15033,1.70685,2.16716
742913.00000,2.14291,1.67333,2.15850
742917.00000,2.13546,1.66383,2.14981
742921.00000,2.12797,1.67783,2.14110
742925.00000,2.12044,1.67592,2.13236
742929.00000,2.11288,1.65712,2.12360
742933.00000,2.10528,1.64954,2.11481
742937.00000,2.09765,1.62423,2.10600
742941.00000,2.08998,1.58893,2.09717
742945.00000,2.08228,1.63062,2.08832
742949.00000,2.07454,1.58886,2.07946
742953.00000,2.06677,1.59292,2.07058
742957.00000,2.05896,1.59537,2.06170
742961.00000,2.05112,1.56123,2.05279
742965.00000,2.04324,1.57673,2.04388
742969.00000,2.03532,1.55917,2.03495
742973.00000,2.02737,1.56724,2.02602
742977.00000,2.01939,1.53651,2.01707
742981.00000,2.01137,1.54603,2.00812
742985.00000,2.00331,1.50838,1.99916
742989.00000,1.99522,1.51083,1.99019
742993.00000,1.98710,1.49076,1.98119
742997.00000,1.97894,1.51821,1.97219
743001.00000,1.97074,1.52005,1.96317
743005.00000,1.96251,1.48791,1.95413
743009.00000,1.95424,1.48143,1.94509
743013.00000,1.94594,1.44140,1.93603
743017.00000,1.93761,1.43595,1.92697
743021.00000,1.92923,1.44904,1.91791
743025.00000,1.92083,1.44621,1.90883
743029.00000,1.91239,1.42871,1.89975
743033.00000,1.90391,1.41715,1.89067
743037.00000,1.89540,1.39567,1.88158
743041.00000,1.88686,1.35687,1.87251
743045.00000,1.87828,1.40935,1.86344
743049.00000,1.86966,1.35124,1.85438
743053.00000,1.86101,1.36584,1.84534
743057.00000,1.85233,1.36840,1.83630
743061.00000,1.84361,1.32853,1.82727
743065.00000,1.83485,1.34854,1.81824
743069.00000,1.82606,1.31949,1.80922
743073.00000,1.81724,1.32932,1.80021
743077.00000,1.80838,1.29602,1.79120
743081.00000,1.79949,1.31458,1.78219
743085.00000,1.79057,1.26555,1.77319
743089.00000,1.78160,1.25359,1.76418
743093.00000,1.77261,1.21562,1.75517
743097.00000,1.76358,1.24284,1.74614
743101.00000,1.75452,1.23619,1.73711
743105.00000,1.74542,1.21191,1.72806
743109.00000,1.73629,1.19466,1.71900
743113.00000,1.72712,1.15547,1.70993
743117.00000,1.71792,1.15782,1.70084
743121.00000,1.70869,1.15332,1.69173
743125.00000,1.69942,1.15684,1.68259
743129.00000,1.69011,1.14112,1.67343
743133.00000,1.68078,1.13100,1.66425
743137.00000,1.67141,1.11739,1.65503
743141.00000,1.66200,1.06261,1.64578
743145.00000,1.65257,1.13485,1.63650
743149.00000,1.64310,1.06944,1.62718
743153.00000,1.63359,1.08185,1.61782
743157.00000,1.62405,1.08898,1.60843
743161.00000,1.61448,1.03898,1.59899
743165.00000,1.60488,1.06980,1.58950
743169.00000,1.59524,1.01439,1.57995
743173.00000,1.58557,1.03254,1.57036
743177.00000,1.57586,0.99353,1.56072
743181.00000,1.56612,1.00672,1.55103
743185.00000,1.55635,0.95277,1.54130
743189.00000,1.54655,0.99740,1.53153
743193.00000,1.53671,0.94992,1.52173
743197.00000,1.52684,0.98466,1.51189
743201.00000,1.51694,0.97219,1.50202
743205.00000,1.50701,0.95045,1.49211
743209.00000,1.49704,0.92888,1.48217
743213.00000,1.48704,0.89962,1.47219
743217.00000,1.47701,0.90505,1.46219
743221.00000,1.46694,0.88786,1.45214
743225.00000,1.45684,0.88240,1.44206
743229.00000,1.44671,0.87492,1.43195
743233.00000,1.43655,0.86909,1.42182
743237.00000,1.42636,0.86000,1.41165
743241.00000,1.41613,0.80050,1.40146
743245.00000,1.40588,0.87726,1.39123
743249.00000,1.39559,0.80818,1.38098
743253.00000,1.38527,0.83076,1.37070
743257.00000,1.37491,0.82909,1.36038
743261.00000,1.36453,0.77310,1.35004
743265.00000,1.35411,0.81287,1.33968
743269.00000,1.34367,0.74998,1.32929
743273.00000,1.33319,0.76201,1.31888
743277.00000,1.32268,0.72566,1.30846
743281.00000,1.31214,0.71783,1.29802
743285.00000,1.30157,0.68784,1.28755
743289.00000,1.29097,0.70122,1.27706
743293.00000,1.28033,0.64725,1.26654
743297.00000,1.26967,0.68311,1.25600
743301.00000,1.25898,0.66689,1.24543
743305.00000,1.24825,0.64101,1.23486
743309.00000,1.23750,0.61605,1.22428
743313.00000,1.22671,0.61154,1.21370
743317.00000,1.21590,0.60915,1.20311
743321.00000,1.20505,0.57983,1.19250
743325.00000,1.19418,0.57648,1.18189
743329.00000,1.18327,0.56673,1.17126
743333.00000,1.17234,0.56927,1.16061
743337.00000,1.16138,0.55855,1.14994
743341.00000,1.15038,0.51281,1.13926
743345.00000,1.13936,0.56981,1.12855
743349.00000,1.12831,0.51010,1.11782
743353.00000,1.11723,0.53061,1.10705
743357.00000,1.10612,0.52294,1.09624
743361.00000,1.09498,0.47718,1.08538
743365.00000,1.08381,0.50890,1.07448
743369.00000,1.07262,0.45192,1.06353
743373.00000,1.06139,0.46008,1.05253
743377.00000,1.05014,0.42612,1.04150
743381.00000,1.03886,0.40074,1.03042
743385.00000,1.02755,0.37959,1.01932
743389.00000,1.01621,0.31216,1.00817
743393.00000,1.00485,0.25313,0.99700
743397.00000,0.99346,0.28396,0.98580
743401.00000,0.98204,0.26457,0.97459
743405.00000,0.97059,0.22627,0.96335
743409.00000,0.95912,0.20052,0.95209
743413.00000,0.94762,0.21334,0.94082
743417.00000,0.93609,0.20564,0.92954
743421.00000,0.92453,0.15811,0.91824
743425.00000,0.91295,0.16749,0.90692
743429.00000,0.90134,0.13509,0.89556
743433.00000,0.88971,0.15695,0.88417
743437.00000,0.87805,0.14496,0.87273
743441.00000,0.86636,0.10813,0.86123
743445.00000,0.85465,0.13663,0.84965
743449.00000,0.84291,0.09036,0.83798
743453.00000,0.83114,0.10280,0.82621
743457.00000,0.81935,0.08375,0.81432
743461.00000,0.80754,0.05794,0.80231
743465.00000,0.79570,0.07633,0.79017
743469.00000,0.78383,0.01571,0.77788
743473.00000,0.77194,0.01954,0.76545
743477.00000,0.76003,-0.00302,0.75287
743481.00000,0.74809,-0.04034,0.74016
743485.00000,0.73613,-0.06100,0.72730
743489.00000,0.72414,0.00943,0.71432
743493.00000,0.71213,-0.02865,0.70122
743497.00000,0.70009,-0.00929,0.68802
743501.00000,0.68803,-0.01781,0.67472
743505.00000,0.67595,-0.03880,0.66133
743509.00000,0.66384,-0.05901,0.64787
743513.00000,0.65172,-0.06900,0.63435
743517.00000,0.63956,-0.05428,0.62076
743521.00000,0.62739,-0.09021,0.60711
743525.00000,0.61519,-0.09138,0.59342
743529.00000,0.60297,-0.13184,0.57968
743533.00000,0.59073,-0.10016,0.56590
743537.00000,0.57846,-0.09667,0.55209
743541.00000,0.56618,-0.13516,0.53825
743545.00000,0.55387,-0.12649,0.52440
743549.00000,0.54154,-0.16212,0.51054
743553.00000,0.52919,-0.14501,0.49667
743557.00000,0.51682,-0.15959,0.48280
743561.00000,0.50443,-0.17412,0.46894
743565.00000,0.49201,-0.16076,0.45510
743569.00000,0.47958,-0.23849,0.44128
743573.00000,0.46712,-0.24816,0.42750
743577.00000,0.45465,-0.23374,0.41377
743581.00000,0.44215,-0.25851,0.40008
743585.00000,0.42964,-0.27287,0.38645
743589.00000,0.41710,-0.30604,0.37288
743593.00000,0.40455,-0.29582,0.35936
743597.00000,0.39198,-0.28675,0.34591
743601.00000,0.37939,-0.31991,0.33252
743605.00000,0.36678,-0.34688,0.31919
743609.00000,0.35415,-0.33943,0.30592
743613.00000,0.34150,-0.37278,0.29272
743617.00000,0.32883,-0.34631,0.27957
743621.00000,0.31615,-0.36042,0.26647
743625.00000,0.30345,-0.36682,0.25343
743629.00000,0.29073,-0.42112,0.24043
743633.00000,0.27799,-0.40813,0.22749
743637.00000,0.26524,-0.40412,0.21459
743641.00000,0.25247,-0.41133,0.20172
743645.00000,0.23969,-0.45317,0.18890
743649.00000,0.22688,-0.43594,0.17610
743653.00000,0.21406,-0.44606,0.16334
743657.00000,0.20123,-0.48269,0.15061
743661.00000,0.18838,-0.47706,0.13791
743665.00000,0.17551,-0.49508,0.12524
743669.00000,0.16263,-0.53258,0.11260
743673.00000,0.14973,-0.55360,0.09999
743677.00000,0.13682,-0.56369,0.08741
743681.00000,0.12390,-0.56711,0.07486
743685.00000,0.11095,-0.57908,0.06234
743689.00000,0.09800,-0.60802,0.04985
743693.00000,0.08503,-0.59819,0.03740
743697.00000,0.07205,-0.61951,0.02497
743701.00000,0.05905,-0.60375,0.01257
743705.00000,0.04605,-0.60445,0.00021
743709.00000,0.03302,-0.58869,-0.01214
743713.00000,0.01999,-0.67622,-0.02446
743717.00000,0.00694,-0.66995,-0.03676
743721.00000,-0.00612,-0.69690,-0.04905
743725.00000,-0.01919,-0.64188,-0.06133
743729.00000,-0.03227,-0.70788,-0.07360
743733.00000,-0.04536,-0.72674,-0.08587
743737.00000,-0.05847,-0.73094,-0.09813
743741.00000,-0.07159,-0.72969,-0.11039
743745.00000,-0.08471,-0.78179,-0.12265
743749.00000,-0.09785,-0.74639,-0.13490
743753.00000,-0.11100,-0.78858,-0.14714
743757.00000,-0.12415,-0.74397,-0.15938
743761.00000,-0.13732,-0.79319,-0.17159
743765.00000,-0.15050,-0.80639,-0.18379
743769.00000,-0.16368,-0.79425,-0.19597
743773.00000,-0.17688,-0.82312,-0.20814
743777.00000,-0.19008,-0.88335,-0.22028
743781.00000,-0.20329,-0.81917,-0.23241
743785.00000,-0.21651,-0.81288,-0.24451
