# egm tm, desired joint, input joint, received joint
634689.00000,2.83170,2.59503,0.52052
634693.00000,2.82871,2.58665,0.56278
634697.00000,2.82569,2.57522,0.60582
634701.00000,2.82264,2.57689,0.64952
634705.00000,2.81956,2.57558,0.69377
634709.00000,2.81645,2.61032,0.73851
634713.00000,2.81331,2.60547,0.78367
634717.00000,2.81014,2.59421,0.82920
634721.00000,2.80694,2.56818,0.87502
634725.00000,2.80371,2.56139,0.92105
634729.00000,2.80046,2.55063,0.96722
634733.00000,2.79717,2.55353,1.01344
634737.00000,2.79384,2.56548,1.05963
634741.00000,2.79049,2.54387,1.10572
634745.00000,2.78711,2.55381,1.15164
634749.00000,2.78370,2.52385,1.19735
634753.00000,2.78026,2.49836,1.24280
634757.00000,2.77678,2.52551,1.28793
634761.00000,2.77328,2.50978,1.33270
634765.00000,2.76975,2.50446,1.37706
634769.00000,2.76618,2.51465,1.42096
634773.00000,2.76258,2.48317,1.46435
634777.00000,2.75896,2.49556,1.50720
634781.00000,2.75530,2.47933,1.54947
634785.00000,2.75161,2.50433,1.59114
634789.00000,2.74788,2.47613,1.63219
634793.00000,2.74413,2.46923,1.67257
634797.00000,2.74035,2.45617,1.71225
634801.00000,2.73653,2.44849,1.75118
634805.00000,2.73268,2.44625,1.78934
634809.00000,2.72881,2.48111,1.82669
634813.00000,2.72490,2.47689,1.86322
634817.00000,2.72095,2.46350,1.89890
634821.00000,2.71698,2.43829,1.93375
634825.00000,2.71297,2.42650,1.96774
634829.00000,2.70894,2.41660,2.00086
634833.00000,2.70487,2.42065,2.03309
634837.00000,2.70077,2.43168,2.06443
634841.00000,2.69663,2.40893,2.09487
634845.00000,2.69247,2.41731,2.12439
634849.00000,2.68827,2.38723,2.15300
634853.00000,2.68404,2.35887,2.18069
634857.00000,2.67977,2.38925,2.20747
634861.00000,2.67548,2.37023,2.23335
634865.00000,2.67115,2.36425,2.25832
634869.00000,2.66679,2.37339,2.28237
634873.00000,2.66240,2.34194,2.30551
634877.00000,2.65797,2.35472,2.32774
634881.00000,2.65352,2.33713,2.34907
634885.00000,2.64903,2.35914,2.36951
634889.00000,2.64450,2.33033,2.38907
634893.00000,2.63995,2.32474,2.40777
634897.00000,2.63536,2.30857,2.42561
634901.00000,2.63073,2.29840,2.44260
634905.00000,2.62608,2.29522,2.45874
634909.00000,2.62139,2.33037,2.47403
634913.00000,2.61667,2.32722,2.48850
634917.00000,2.61191,2.31095,2.50216
634921.00000,2.60713,2.28763,2.51503
634925.00000,2.60231,2.27013,2.52712
634929.00000,2.59745,2.26060,2.53845
634933.00000,2.59256,2.26669,2.54902
634937.00000,2.58764,2.27628,2.55884
634941.00000,2.58269,2.25230,2.56792
634945.00000,2.57770,2.25863,2.57629
634949.00000,2.57268,2.22919,2.58396
634953.00000,2.56762,2.19820,2.59097
634957.00000,2.56253,2.23097,2.59732
634961.00000,2.55741,2.20868,2.60304
634965.00000,2.55225,2.20284,2.60814
634969.00000,2.54706,2.21063,2.61261
634973.00000,2.54184,2.17959,2.61646
634977.00000,2.53658,2.19281,2.61971
634981.00000,2.53129,2.17401,2.62238
634985.00000,2.52596,2.19292,2.62449
634989.00000,2.52060,2.16338,2.62604
634993.00000,2.51520,2.16010,2.62708
634997.00000,2.50978,2.14026,2.62759
635001.00000,2.50431,2.12766,2.62759
635005.00000,2.49882,2.12289,2.62709
635009.00000,2.49328,2.15638,2.62610
635013.00000,2.48772,2.15441,2.62464
635017.00000,2.48212,2.13510,2.62274
635021.00000,2.47649,2.11426,2.62041
635025.00000,2.47082,2.09217,2.61769
635029.00000,2.46511,2.08222,2.61457
635033.00000,2.45938,2.09123,2.61107
635037.00000,2.45360,2.09637,2.60720
635041.00000,2.44780,2.07462,2.60296
635045.00000,2.44196,2.07643,2.59837
635049.00000,2.43608,2.04824,2.59344
635053.00000,2.43017,2.01529,2.58819
635057.00000,2.42423,2.05076,2.58265
635061.00000,2.41825,2.02332,2.57683
635065.00000,2.41223,2.01965,2.57072
635069.00000,2.40618,2.02519,2.56434
635073.00000,2.40010,1.99419,2.55769
635077.00000,2.39398,2.00826,2.55079
635081.00000,2.38783,1.98933,2.54365
635085.00000,2.38164,2.00520,2.53628
635089.00000,2.37541,1.97550,2.52870
635093.00000,2.36916,1.97544,2.52093
635097.00000,2.36286,1.95042,2.51297
635101.00000,2.35653,1.93558,2.50483
635105.00000,2.35017,1.92900,2.49651
635109.00000,2.34377,1.96096,2.48800
635113.00000,2.33734,1.96046,2.47932
635117.00000,2.33087,1.93766,2.47049
635121.00000,2.32437,1.91972,2.46153
635125.00000,2.31783,1.89291,2.45244
635129.00000,2.31126,1.88257,2.44324
635133.00000,2.30465,1.89491,2.43393
635137.00000,2.29800,1.89503,2.42452
635141.00000,2.29132,1.87578,2.41500
635145.00000,2.28461,1.87299,2.40537
635149.00000,2.27786,1.84599,2.39565
635153.00000,2.27107,1.81112,2.38585
635157.00000,2.26425,1.84945,2.37599
635161.00000,2.25740,1.81675,2.36607
635165.00000,2.25051,1.81562,2.35609
635169.00000,2.24358,1.81880,2.34605
635173.00000,2.23662,1.78763,2.33596
635177.00000,2.22963,1.80285,2.32581
635181.00000,2.22259,1.78395,2.31562
635185.00000,2.21553,1.79663,2.30538
635189.00000,2.20842,1.76678,2.29511
635193.00000,2.20129,1.77041,2.28482
635197.00000,2.19411,1.73988,2.27451
635201.00000,2.18691,1.72578,2.26418
635205.00000,2.17966,1.71709,2.25383
635209.00000,2.17238,1.74503,2.24346
635213.00000,2.16507,1.74717,2.23307
635217.00000,2.15772,1.72002,2.22267
635221.00000,2.15033,1.70685,2.21227
635225.00000,2.14291,1.67333,2.20187
635229.00000,2.13546,1.66383,2.19148
635233.00000,2.12797,1.67783,2.18110
635237.00000,2.12044,1.67592,2.17074
635241.00000,2.11288,1.65712,2.16038
635245.00000,2.10528,1.64954,2.15002
635249.00000,2.09765,1.62423,2.13967
635253.00000,2.08998,1.58893,2.12933
635257.00000,2.08228,1.63062,2.11901
635261.00000,2.07454,1.58886,2.10872
635265.00000,2.06677,1.59292,2.09844
635269.00000,2.05896,1.59537,2.08817
635273.00000,2.05112,1.56123,2.07792
635277.00000,2.04324,1.57673,2.06768
635281.00000,2.03532,1.55917,2.05746
635285.00000,2.02737,1.56724,2.04726
635289.00000,2.01939,1.53651,2.03708
635293.00000,2.01137,1.54603,2.02694
635297.00000,2.00331,1.50838,2.01684
635301.00000,1.99522,1.51083,2.00676
635305.00000,1.98710,1.49076,1.99671
635309.00000,1.97894,1.51821,1.98667
635313.00000,1.97074,1.52005,1.97666
635317.00000,1.96251,1.48791,1.96667
635321.00000,1.95424,1.48143,1.95672
635325.00000,1.94594,1.44140,1.94680
635329.00000,1.93761,1.43595,1.93691
635333.00000,1.92923,1.44904,1.92705
635337.00000,1.92083,1.44621,1.91721
635341.00000,1.91239,1.42871,1.90739
635345.00000,1.90391,1.41715,1.89758
635349.00000,1.89540,1.39567,1.88779
635353.00000,1.88686,1.35687,1.87803
635357.00000,1.87828,1.40935,1.86829
635361.00000,1.86966,1.35124,1.85859
635365.00000,1.86101,1.36584,1.84890
635369.00000,1.85233,1.36840,1.83924
635373.00000,1.84361,1.32853,1.82959
635377.00000,1.83485,1.34854,1.81996
635381.00000,1.82606,1.31949,1.81034
635385.00000,1.81724,1.32932,1.80075
635389.00000,1.80838,1.29602,1.79119
635393.00000,1.79949,1.31458,1.78166
635397.00000,1.79057,1.26555,1.77217
635401.00000,1.78160,1.25359,1.76270
635405.00000,1.77261,1.21562,1.75325
635409.00000,1.76358,1.24284,1.74381
635413.00000,1.75452,1.23619,1.73439
635417.00000,1.74542,1.21191,1.72497
635421.00000,1.73629,1.19466,1.71557
635425.00000,1.72712,1.15547,1.70619
635429.00000,1.71792,1.15782,1.69682
635433.00000,1.70869,1.15332,1.68746
635437.00000,1.69942,1.15684,1.67810
635441.00000,1.69011,1.14112,1.66874
635445.00000,1.68078,1.13100,1.65936
635449.00000,1.67141,1.11739,1.64997
635453.00000,1.66200,1.06261,1.64056
635457.00000,1.65257,1.13485,1.63114
635461.00000,1.64310,1.06944,1.62172
635465.00000,1.63359,1.08185,1.61228
635469.00000,1.62405,1.08898,1.60283
635473.00000,1.61448,1.03898,1.59337
635477.00000,1.60488,1.06980,1.58388
635481.00000,1.59524,1.01439,1.57437
635485.00000,1.58557,1.03254,1.56484
635489.00000,1.57586,0.99353,1.55529
635493.00000,1.56612,1.00672,1.54573
635497.00000,1.55635,0.95277,1.53616
635501.00000,1.54655,0.99740,1.52658
635505.00000,1.53671,0.94992,1.51698
635509.00000,1.52684,0.98466,1.50735
635513.00000,1.51694,0.97219,1.49768
635517.00000,1.50701,0.95045,1.48799
635521.00000,1.49704,0.92888,1.47826
635525.00000,1.48704,0.89962,1.46850
635529.00000,1.47701,0.90505,1.45871
635533.00000,1.46694,0.88786,1.44888
635537.00000,1.45684,0.88240,1.43901
635541.00000,1.44671,0.87492,1.42908
635545.00000,1.43655,0.86909,1.41909
635549.00000,1.42636,0.86000,1.40905
635553.00000,1.41613,0.80050,1.39899
635557.00000,1.40588,0.87726,1.38891
635561.00000,1.39559,0.80818,1.37881
635565.00000,1.38527,0.83076,1.36871
635569.00000,1.37491,0.82909,1.35857
635573.00000,1.36453,0.77310,1.34842
635577.00000,1.35411,0.81287,1.33823
635581.00000,1.34367,0.74998,1.32800
635585.00000,1.33319,0.76201,1.31776
635589.00000,1.32268,0.72566,1.30750
635593.00000,1.31214,0.71783,1.29723
635597.00000,1.30157,0.68784,1.28696
635601.00000,1.29097,0.70122,1.27666
635605.00000,1.28033,0.64725,1.26634
635609.00000,1.26967,0.68311,1.25599
635613.00000,1.25898,0.66689,1.24560
635617.00000,1.24825,0.64101,1.23519
635621.00000,1.23750,0.61605,1.22476
635625.00000,1.22671,0.61154,1.21432
635629.00000,1.21590,0.60915,1.20386
635633.00000,1.20505,0.57983,1.19338
635637.00000,1.19418,0.57648,1.18288
635641.00000,1.18327,0.56673,1.17234
635645.00000,1.17234,0.56927,1.16175
635649.00000,1.16138,0.55855,1.15111
635653.00000,1.15038,0.51281,1.14044
635657.00000,1.13936,0.56981,1.12973
635661.00000,1.12831,0.51010,1.11900
635665.00000,1.11723,0.53061,1.10825
635669.00000,1.10612,0.52294,1.09747
635673.00000,1.09498,0.47718,1.08667
635677.00000,1.08381,0.50890,1.07584
635681.00000,1.07262,0.45192,1.06498
635685.00000,1.06139,0.46008,1.05409
635689.00000,1.05014,0.42612,1.04317
635693.00000,1.03886,0.40074,1.03224
635697.00000,1.02755,0.37959,1.02130
635701.00000,1.01621,0.31216,1.01034
635705.00000,1.00485,0.25313,0.99936
635709.00000,0.99346,0.28396,0.98835
635713.00000,0.98204,0.26457,0.97730
635717.00000,0.97059,0.22627,0.96623
635721.00000,0.95912,0.20052,0.95512
635725.00000,0.94762,0.21334,0.94400
635729.00000,0.93609,0.20564,0.93284
635733.00000,0.92453,0.15811,0.92165
635737.00000,0.91295,0.16749,0.91043
635741.00000,0.90134,0.13509,0.89914
635745.00000,0.88971,0.15695,0.88778
635749.00000,0.87805,0.14496,0.87632
635753.00000,0.86636,0.10813,0.86476
635757.00000,0.85465,0.13663,0.85311
635761.00000,0.84291,0.09036,0.84137
635765.00000,0.83114,0.10280,0.82954
635769.00000,0.81935,0.08375,0.81763
635773.00000,0.80754,0.05794,0.80567
635777.00000,0.79570,0.07633,0.79364
635781.00000,0.78383,0.01571,0.78154
635785.00000,0.77194,0.01954,0.76936
635789.00000,0.76003,-0.00302,0.75711
635793.00000,0.74809,-0.04034,0.74479
635797.00000,0.73613,-0.06100,0.73241
635801.00000,0.72414,0.00943,0.71996
635805.00000,0.71213,-0.02865,0.70744
635809.00000,0.70009,-0.00929,0.69483
635813.00000,0.68803,-0.01781,0.68211
635817.00000,0.67595,-0.03880,0.66929
635821.00000,0.66384,-0.05901,0.65633
635825.00000,0.65172,-0.06900,0.64326
635829.00000,0.63956,-0.05428,0.63006
635833.00000,0.62739,-0.09021,0.61674
635837.00000,0.61519,-0.09138,0.60330
635841.00000,0.60297,-0.13184,0.58976
635845.00000,0.59073,-0.10016,0.57613
635849.00000,0.57846,-0.09667,0.56243
635853.00000,0.56618,-0.13516,0.54868
635857.00000,0.55387,-0.12649,0.53489
635861.00000,0.54154,-0.16212,0.52109
635865.00000,0.52919,-0.14501,0.50726
635869.00000,0.51682,-0.15959,0.49342
635873.00000,0.50443,-0.17412,0.47955
635877.00000,0.49201,-0.16076,0.46566
635881.00000,0.47958,-0.23849,0.45176
635885.00000,0.46712,-0.24816,0.43788
635889.00000,0.45465,-0.23374,0.42402
635893.00000,0.44215,-0.25851,0.41018
635897.00000,0.42964,-0.27287,0.39637
635901.00000,0.41710,-0.30604,0.38257
635905.00000,0.40455,-0.29582,0.36878
635909.00000,0.39198,-0.28675,0.35499
635913.00000,0.37939,-0.31991,0.34122
635917.00000,0.36678,-0.34688,0.32749
635921.00000,0.35415,-0.33943,0.31380
635925.00000,0.34150,-0.37278,0.30017
635929.00000,0.32883,-0.34631,0.28659
635933.00000,0.31615,-0.36042,0.27305
635937.00000,0.30345,-0.36682,0.25954
635941.00000,0.29073,-0.42112,0.24607
635945.00000,0.27799,-0.40813,0.23264
635949.00000,0.26524,-0.40412,0.21926
635953.00000,0.25247,-0.41133,0.20593
635957.00000,0.23969,-0.45317,0.19266
635961.00000,0.22688,-0.43594,0.17944
635965.00000,0.21406,-0.44606,0.16625
635969.00000,0.20123,-0.48269,0.15311
635973.00000,0.18838,-0.47706,0.14001
635977.00000,0.17551,-0.49508,0.12698
635981.00000,0.16263,-0.53258,0.11400
635985.00000,0.14973,-0.55360,0.10109
635989.00000,0.13682,-0.56369,0.08824
635993.00000,0.12390,-0.56711,0.07544
635997.00000,0.11095,-0.57908,0.06267
636001.00000,0.09800,-0.60802,0.04992
636005.00000,0.08503,-0.59819,0.03718
636009.00000,0.07205,-0.61951,0.02448
636013.00000,0.05905,-0.60375,0.01181
636017.00000,0.04605,-0.60445,-0.00081
636021.00000,0.03302,-0.58869,-0.01341
636025.00000,0.01999,-0.67622,-0.02599
636029.00000,0.00694,-0.66995,-0.03855
636033.00000,-0.00612,-0.69690,-0.05112
636037.00000,-0.01919,-0.64188,-0.06367
636041.00000,-0.03227,-0.70788,-0.07621
636045.00000,-0.04536,-0.72674,-0.08873
636049.00000,-0.05847,-0.73094,-0.10121
636053.00000,-0.07159,-0.72969,-0.11364
636057.00000,-0.08471,-0.78179,-0.12603
636061.00000,-0.09785,-0.74639,-0.13840
636065.00000,-0.11100,-0.78858,-0.15073
636069.00000,-0.12415,-0.74397,-0.16306
636073.00000,-0.13732,-0.79319,-0.17536
636077.00000,-0.15050,-0.80639,-0.18764
636081.00000,-0.16368,-0.79425,-0.19988
636085.00000,-0.17688,-0.82312,-0.21208
636089.00000,-0.19008,-0.88335,-0.22427
636093.00000,-0.20329,-0.81917,-0.23643
636097.00000,-0.21651,-0.81288,-0.24859
636101.00000,-0.22974,-0.98255,-0.26076
636105.00000,-0.24297,-0.96838,-0.27295
636109.00000,-0.25622,-1.00891,-0.28516
636113.00000,-0.26947,-0.97747,-0.29736
636117.00000,-0.28272,-1.03444,-0.30954
636121.00000,-0.29598,-0.99716,-0.32169
636125.00000,-0.30925,-1.01240,-0.33382
636129.00000,-0.32253,-1.04188,-0.34593
636133.00000,-0.33581,-1.06294,-0.35801
636137.00000,-0.34909,-1.03228,-0.37006
636141.00000,-0.36238,-1.03550,-0.38209
636145.00000,-0.37568,-1.06261,-0.39412
636149.00000,-0.38898,-1.04571,-0.40616
636153.00000,-0.40228,-1.03087,-0.41823
636157.00000,-0.41559,-1.08843,-0.43034
636161.00000,-0.42890,-1.06763,-0.44250
636165.00000,-0.44221,-1.07950,-0.45472
636169.00000,-0.45553,-1.07477,-0.46698
636173.00000,-0.46885,-1.05952,-0.47927
636177.00000,-0.48217,-1.07641,-0.49157
636181.00000,-0.49550,-1.09432,-0.50388
636185.00000,-0.50882,-1.06851,-0.51623
636189.00000,-0.52215,-1.13511,-0.52860
636193.00000,-0.53548,-1.10561,-0.54098
636197.00000,-0.54881,-1.09919,-0.55337
636201.00000,-0.56214,-1.30550,-0.56575
636205.00000,-0.57548,-1.29607,-0.57810
636209.00000,-0.58881,-1.33027,-0.59043
636213.00000,-0.60214,-1.32331,-0.60273
636217.00000,-0.61547,-1.39678,-0.61503
636221.00000,-0.62880,-1.36868,-0.62733
636225.00000,-0.64213,-1.36163,-0.63964
636229.00000,-0.65545,-1.37409,-0.65196
636233.00000,-0.66878,-1.40234,-0.66428
636237.00000,-0.68210,-1.40842,-0.67659
636241.00000,-0.69542,-1.39451,-0.68890
636245.00000,-0.70874,-1.42074,-0.70121
636249.00000,-0.72206,-1.42374,-0.71355
636253.00000,-0.73537,-1.40924,-0.72595
636257.00000,-0.74868,-1.45812,-0.73841
636261.00000,-0.76198,-1.44097,-0.75093
636265.00000,-0.77528,-1.44402,-0.76351
636269.00000,-0.78857,-1.46535,-0.77612
636273.00000,-0.80186,-1.45222,-0.78875
636277.00000,-0.81515,-1.47912,-0.80140
636281.00000,-0.82843,-1.49357,-0.81407
636285.00000,-0.84170,-1.47206,-0.82675
636289.00000,-0.85497,-1.55041,-0.83946
636293.00000,-0.86823,-1.51369,-0.85219
636297.00000,-0.88148,-1.53007,-0.86492
636301.00000,-0.89472,-1.60709,-0.87764
636305.00000,-0.90796,-1.60232,-0.89035
636309.00000,-0.92119,-1.63802,-0.90305
636313.00000,-0.93441,-1.64037,-0.91576
636317.00000,-0.94763,-1.71376,-0.92851
636321.00000,-0.96083,-1.68617,-0.94133
636325.00000,-0.97403,-1.67471,-0.95421
636329.00000,-0.98721,-1.67948,-0.96716
636333.00000,-1.00039,-1.71600,-0.98019
636337.00000,-1.01355,-1.71993,-0.99328
636341.00000,-1.02671,-1.71567,-1.00641
636345.00000,-1.03985,-1.74909,-1.01959
636349.00000,-1.05298,-1.74945,-1.03282
636353.00000,-1.06610,-1.74299,-1.04610
636357.00000,-1.07921,-1.77407,-1.05944
636361.00000,-1.09231,-1.75937,-1.07283
636365.00000,-1.10539,-1.77928,-1.08627
636369.00000,-1.11846,-1.79768,-1.09973
636373.00000,-1.13152,-1.78117,-1.11321
636377.00000,-1.14456,-1.82023,-1.12669
636381.00000,-1.15759,-1.82764,-1.14018
636385.00000,-1.17060,-1.81962,-1.15367
636389.00000,-1.18360,-1.87174,-1.16716
636393.00000,-1.19658,-1.84721,-1.18066
636397.00000,-1.20955,-1.87933,-1.19418
636401.00000,-1.22251,-1.85881,-1.20769
636405.00000,-1.23544,-1.87457,-1.22118
636409.00000,-1.24836,-1.90433,-1.23466
636413.00000,-1.26126,-1.91986,-1.24812
636417.00000,-1.27415,-1.96527,-1.26159
636421.00000,-1.28702,-1.94708,-1.27507
636425.00000,-1.29987,-1.92622,-1.28857
636429.00000,-1.31270,-1.94198,-1.30209
636433.00000,-1.32551,-1.97190,-1.31564
636437.00000,-1.33830,-1.98641,-1.32920
636441.00000,-1.35108,-1.97212,-1.34276
636445.00000,-1.36383,-2.02157,-1.35630
636449.00000,-1.37656,-2.00828,-1.36982
636453.00000,-1.38928,-2.00995,-1.38332
636457.00000,-1.40197,-2.03394,-1.39681
636461.00000,-1.41464,-2.01613,-1.41029
636465.00000,-1.42729,-2.04544,-1.42375
636469.00000,-1.43991,-2.07130,-1.43717
636473.00000,-1.45252,-2.04569,-1.45057
636477.00000,-1.46510,-2.07695,-1.46393
636481.00000,-1.47766,-2.07922,-1.47724
636485.00000,-1.49019,-2.08843,-1.49051
636489.00000,-1.50270,-2.11746,-1.50373
636493.00000,-1.51519,-2.09740,-1.51692
636497.00000,-1.52765,-2.13632,-1.53007
636501.00000,-1.54008,-2.13389,-1.54317
636505.00000,-1.55250,-2.15911,-1.55622
636509.00000,-1.56488,-2.18506,-1.56921
636513.00000,-1.57724,-2.19921,-1.58215
636517.00000,-1.58957,-2.23672,-1.59503
636521.00000,-1.60187,-2.22455,-1.60787
636525.00000,-1.61415,-2.19170,-1.62065
636529.00000,-1.62640,-2.21166,-1.63338
636533.00000,-1.63862,-2.23942,-1.64606
636537.00000,-1.65081,-2.26232,-1.65869
636541.00000,-1.66298,-2.24094,-1.67125
636545.00000,-1.67511,-2.29532,-1.68376
636549.00000,-1.68722,-2.27656,-1.69622
636553.00000,-1.69929,-2.27410,-1.70864
636557.00000,-1.71134,-2.30236,-1.72104
636561.00000,-1.72335,-2.27880,-1.73340
636565.00000,-1.73533,-2.31485,-1.74572
636569.00000,-1.74728,-2.34198,-1.75799
636573.00000,-1.75920,-2.30951,-1.77019
636577.00000,-1.77109,-2.34276,-1.78235
636581.00000,-1.78294,-2.33845,-1.79445
636585.00000,-1.79476,-2.34834,-1.80651
636589.00000,-1.80655,-2.37081,-1.81852
636593.00000,-1.81830,-2.35970,-1.83050
636597.00000,-1.83002,-2.38900,-1.84244
636601.00000,-1.84170,-2.37353,-1.85432
636605.00000,-1.85335,-2.39964,-1.86614
636609.00000,-1.86496,-2.42249,-1.87789
636613.00000,-1.87654,-2.42844,-1.88958
636617.00000,-1.88808,-2.47207,-1.90123
636621.00000,-1.89958,-2.46099,-1.91285
636625.00000,-1.91104,-2.41639,-1.92442
636629.00000,-1.92247,-2.43515,-1.93596
636633.00000,-1.93386,-2.46360,-1.94745
636637.00000,-1.94522,-2.49183,-1.95890
636641.00000,-1.95653,-2.46521,-1.97029
636645.00000,-1.96780,-2.51937,-1.98163
636649.00000,-1.97904,-2.49454,-1.99291
636653.00000,-1.99024,-2.48502,-2.00416
636657.00000,-2.00139,-2.52020,-2.01537
636661.00000,-2.01250,-2.49258,-2.02655
636665.00000,-2.02358,-2.53392,-2.03769
636669.00000,-2.03461,-2.55672,-2.04875
636673.00000,-2.04560,-2.52145,-2.05976
636677.00000,-2.05655,-2.55860,-2.07070
636681.00000,-2.06745,-2.54662,-2.08158
636685.00000,-2.07831,-2.55214,-2.09241
636689.00000,-2.08913,-2.57334,-2.10318
636693.00000,-2.09990,-2.57216,-2.11391
636697.00000,-2.11063,-2.58536,-2.12460
636701.00000,-2.12132,-2.56698,-2.13522
636705.00000,-2.13196,-2.59359,-2.14576
636709.00000,-2.14256,-2.60928,-2.15623
636713.00000,-2.15310,-2.60732,-2.16664
636717.00000,-2.16361,-2.65235,-2.17700
636721.00000,-2.17406,-2.64031,-2.18732
636725.00000,-2.18447,-2.58935,-2.19760
636729.00000,-2.19483,-2.60903,-2.20781
636733.00000,-2.20515,-2.63680,-2.21796
636737.00000,-2.21541,-2.65895,-2.22804
636741.00000,-2.22563,-2.63242,-2.23804
636745.00000,-2.23580,-2.68551,-2.24797
636749.00000,-2.24592,-2.65488,-2.25783
636753.00000,-2.25598,-2.63984,-2.26764
636757.00000,-2.26600,-2.67799,-2.27742
636761.00000,-2.27597,-2.64848,-2.28713
636765.00000,-2.28589,-2.69311,-2.29678
636769.00000,-2.29575,-2.70688,-2.30635
636773.00000,-2.30557,-2.66732,-2.31584
636777.00000,-2.31533,-2.70579,-2.32525
636781.00000,-2.32503,-2.68970,-2.33459
636785.00000,-2.33469,-2.69429,-2.34387
636789.00000,-2.34429,-2.71643,-2.35309
636793.00000,-2.35384,-2.71626,-2.36225
636797.00000,-2.36333,-2.71943,-2.37134
636801.00000,-2.37277,-2.75561,-2.38035
636805.00000,-2.38216,-2.78292,-2.38927
636809.00000,-2.39149,-2.78940,-2.39810
636813.00000,-2.40076,-2.78083,-2.40685
636817.00000,-2.40998,-2.82625,-2.41554
636821.00000,-2.41914,-2.81474,-2.42417
636825.00000,-2.42824,-2.76342,-2.43272
636829.00000,-2.43729,-2.78370,-2.44119
