# wall time,egm tm, egm seqno, input joint, received joint
1542077927425.00000,710409.00000,234.00000,2.30465,2.87003
1542077927425.00000,710413.00000,235.00000,2.29800,2.85315
1542077927425.00000,710417.00000,236.00000,2.29132,2.83653
1542077927445.00000,710421.00000,237.00000,2.28461,2.82019
1542077927445.00000,710425.00000,238.00000,2.27786,2.80411
1542077927465.00000,710429.00000,239.00000,2.27107,2.78831
1542077927465.00000,710433.00000,240.00000,2.26425,2.77277
1542077927465.00000,710437.00000,241.00000,2.25740,2.75751
1542077927485.00000,710441.00000,242.00000,2.25051,2.74251
1542077927485.00000,710445.00000,243.00000,2.24358,2.72777
1542077927505.00000,710449.00000,244.00000,2.23662,2.71329
1542077927505.00000,710453.00000,245.00000,2.22963,2.69907
1542077927505.00000,710457.00000,246.00000,2.22259,2.68511
1542077927525.00000,710461.00000,247.00000,2.21553,2.67139
1542077927525.00000,710465.00000,248.00000,2.20842,2.65793
1542077927545.00000,710469.00000,249.00000,2.20129,2.64471
1542077927545.00000,710473.00000,250.00000,2.19411,2.63172
1542077927545.00000,710477.00000,251.00000,2.18691,2.61897
1542077927565.00000,710481.00000,252.00000,2.17966,2.60646
1542077927565.00000,710485.00000,253.00000,2.17238,2.59417
1542077927585.00000,710489.00000,254.00000,2.16507,2.58210
1542077927585.00000,710493.00000,255.00000,2.15772,2.57026
1542077927585.00000,710497.00000,256.00000,2.15033,2.55862
1542077927607.00000,710501.00000,257.00000,2.14291,2.54719
1542077927609.00000,710505.00000,258.00000,2.13546,2.53597
1542077927620.00000,710509.00000,259.00000,2.12797,2.52495
1542077927621.00000,710513.00000,260.00000,2.12044,2.51412
1542077927623.00000,710517.00000,261.00000,2.11288,2.50347
1542077927635.00000,710521.00000,262.00000,2.10528,2.49301
1542077927636.00000,710525.00000,263.00000,2.09765,2.48273
1542077927648.00000,710529.00000,264.00000,2.08998,2.47262
1542077927649.00000,710533.00000,265.00000,2.08228,2.46268
1542077927649.00000,710537.00000,266.00000,2.07454,2.45289
1542077927662.00000,710541.00000,267.00000,2.06677,2.44327
1542077927663.00000,710545.00000,268.00000,2.05896,2.43379
1542077927675.00000,710549.00000,269.00000,2.05112,2.42446
1542077927676.00000,710553.00000,270.00000,2.04324,2.41526
1542077927677.00000,710557.00000,271.00000,2.03532,2.40620
1542077927695.00000,710561.00000,272.00000,2.02737,2.39727
1542077927695.00000,710565.00000,273.00000,2.01939,2.38845
1542077927715.00000,710569.00000,274.00000,2.01137,2.37976
1542077927715.00000,710573.00000,275.00000,2.00331,2.37118
1542077927715.00000,710577.00000,276.00000,1.99522,2.36270
1542077927735.00000,710581.00000,277.00000,1.98710,2.35433
1542077927735.00000,710585.00000,278.00000,1.97894,2.34606
1542077927755.00000,710589.00000,279.00000,1.97074,2.33788
1542077927755.00000,710593.00000,280.00000,1.96251,2.32979
1542077927755.00000,710597.00000,281.00000,1.95424,2.32178
1542077927775.00000,710601.00000,282.00000,1.94594,2.31386
1542077927775.00000,710605.00000,283.00000,1.93761,2.30601
1542077927795.00000,710609.00000,284.00000,1.92923,2.29823
1542077927799.00000,710613.00000,285.00000,1.92083,2.29051
1542077927801.00000,710617.00000,286.00000,1.91239,2.28286
1542077927812.00000,710621.00000,287.00000,1.90391,2.27526
1542077927815.00000,710625.00000,288.00000,1.89540,2.26772
1542077927827.00000,710629.00000,289.00000,1.88686,2.26022
1542077927828.00000,710633.00000,290.00000,1.87828,2.25277
1542077927834.00000,710637.00000,291.00000,1.86966,2.24536
1542077927847.00000,710641.00000,292.00000,1.86101,2.23800
1542077927848.00000,710645.00000,293.00000,1.85233,2.23066
1542077927861.00000,710649.00000,294.00000,1.84361,2.22336
1542077927861.00000,710653.00000,295.00000,1.83485,2.21608
1542077927862.00000,710657.00000,296.00000,1.82606,2.20883
1542077927875.00000,710661.00000,297.00000,1.81724,2.20160
1542077927876.00000,710665.00000,298.00000,1.80838,2.19439
1542077927888.00000,710669.00000,299.00000,1.79949,2.18719
1542077927890.00000,710673.00000,300.00000,1.79057,2.18001
1542077927891.00000,710677.00000,301.00000,1.78160,2.17284
1542077927908.00000,710681.00000,302.00000,1.77261,2.16568
1542077927908.00000,710685.00000,303.00000,1.76358,2.15852
1542077927928.00000,710689.00000,304.00000,1.75452,2.15136
1542077927928.00000,710693.00000,305.00000,1.74542,2.14421
1542077927928.00000,710697.00000,306.00000,1.73629,2.13705
1542077927948.00000,710701.00000,307.00000,1.72712,2.12988
1542077927948.00000,710705.00000,308.00000,1.71792,2.12271
1542077927968.00000,710709.00000,309.00000,1.70869,2.11553
1542077927968.00000,710713.00000,310.00000,1.69942,2.10834
1542077927968.00000,710717.00000,311.00000,1.69011,2.10114
1542077927988.00000,710721.00000,312.00000,1.68078,2.09392
1542077927988.00000,710725.00000,313.00000,1.67141,2.08669
1542077928008.00000,710729.00000,314.00000,1.66200,2.07943
1542077928008.00000,710733.00000,315.00000,1.65257,2.07217
1542077928008.00000,710737.00000,316.00000,1.64310,2.06488
1542077928028.00000,710741.00000,317.00000,1.63359,2.05756
1542077928028.00000,710745.00000,318.00000,1.62405,2.05023
1542077928057.00000,710749.00000,319.00000,1.61448,2.04287
1542077928057.00000,710753.00000,320.00000,1.60488,2.03548
1542077928057.00000,710757.00000,321.00000,1.59524,2.02807
1542077928079.00000,710761.00000,322.00000,1.58557,2.02063
1542077928080.00000,710765.00000,323.00000,1.57586,2.01315
1542077928093.00000,710769.00000,324.00000,1.56612,2.00565
1542077928094.00000,710773.00000,325.00000,1.55635,1.99812
1542077928094.00000,710777.00000,326.00000,1.54655,1.99055
1542077928108.00000,710781.00000,327.00000,1.53671,1.98296
1542077928109.00000,710785.00000,328.00000,1.52684,1.97533
1542077928121.00000,710789.00000,329.00000,1.51694,1.96766
1542077928122.00000,710793.00000,330.00000,1.50701,1.95997
1542077928123.00000,710797.00000,331.00000,1.49704,1.95224
1542077928136.00000,710801.00000,332.00000,1.48704,1.94447
1542077928137.00000,710805.00000,333.00000,1.47701,1.93666
1542077928157.00000,710809.00000,334.00000,1.46694,1.92882
1542077928157.00000,710813.00000,335.00000,1.45684,1.92094
1542077928157.00000,710817.00000,336.00000,1.44671,1.91302
1542077928177.00000,710821.00000,337.00000,1.43655,1.90507
1542077928177.00000,710825.00000,338.00000,1.42636,1.89707
1542077928197.00000,710829.00000,339.00000,1.41613,1.88904
1542077928197.00000,710833.00000,340.00000,1.40588,1.88096
1542077928197.00000,710837.00000,341.00000,1.39559,1.87285
1542077928217.00000,710841.00000,342.00000,1.38527,1.86469
1542077928217.00000,710845.00000,343.00000,1.37491,1.85649
1542077928231.00000,710849.00000,344.00000,1.36453,1.84826
1542077928233.00000,710853.00000,345.00000,1.35411,1.83998
1542077928234.00000,710857.00000,346.00000,1.34367,1.83165
