# egm tm, desired joint, input joint, received joint
2042163.00000,2.84622,2.62910,0.30053
2042167.00000,2.84337,2.59781,0.33306
2042171.00000,2.84050,2.60940,0.36760
2042175.00000,2.83760,2.59432,0.40392
2042179.00000,2.83466,2.62291,0.44181
2042183.00000,2.83170,2.59503,0.48106
2042187.00000,2.82871,2.58665,0.52150
2042191.00000,2.82569,2.57522,0.56299
2042195.00000,2.82264,2.57689,0.60536
2042199.00000,2.81956,2.57558,0.64847
2042203.00000,2.81645,2.61032,0.69217
2042207.00000,2.81331,2.60547,0.73630
2042211.00000,2.81014,2.59421,0.78076
2042215.00000,2.80694,2.56818,0.82545
2042219.00000,2.80371,2.56139,0.87033
2042223.00000,2.80046,2.55063,0.91534
2042227.00000,2.79717,2.55353,0.96045
2042231.00000,2.79384,2.56548,1.00567
2042235.00000,2.79049,2.54387,1.05097
2042239.00000,2.78711,2.55381,1.09630
2042243.00000,2.78370,2.52385,1.14161
2042247.00000,2.78026,2.49836,1.18682
2042251.00000,2.77678,2.52551,1.23186
2042255.00000,2.77328,2.50978,1.27665
2042259.00000,2.76975,2.50446,1.32111
2042263.00000,2.76618,2.51465,1.36517
2042267.00000,2.76258,2.48317,1.40879
2042271.00000,2.75896,2.49556,1.45191
2042275.00000,2.75530,2.47933,1.49448
2042279.00000,2.75161,2.50433,1.53648
2042283.00000,2.74788,2.47613,1.57786
2042287.00000,2.74413,2.46923,1.61861
2042291.00000,2.74035,2.45617,1.65868
2042295.00000,2.73653,2.44849,1.69804
2042299.00000,2.73268,2.44625,1.73666
2042303.00000,2.72881,2.48111,1.77453
2042307.00000,2.72490,2.47689,1.81162
2042311.00000,2.72095,2.46350,1.84791
2042315.00000,2.71698,2.43829,1.88339
2042319.00000,2.71297,2.42650,1.91806
2042323.00000,2.70894,2.41660,1.95190
2042327.00000,2.70487,2.42065,1.98489
2042331.00000,2.70077,2.43168,2.01702
2042335.00000,2.69663,2.40893,2.04828
2042339.00000,2.69247,2.41731,2.07865
2042343.00000,2.68827,2.38723,2.10813
2042347.00000,2.68404,2.35887,2.13672
2042351.00000,2.67977,2.38925,2.16441
2042355.00000,2.67548,2.37023,2.19121
2042359.00000,2.67115,2.36425,2.21711
2042363.00000,2.66679,2.37339,2.24211
2042367.00000,2.66240,2.34194,2.26621
2042371.00000,2.65797,2.35472,2.28941
2042375.00000,2.65352,2.33713,2.31172
2042379.00000,2.64903,2.35914,2.33313
2042383.00000,2.64450,2.33033,2.35367
2042387.00000,2.63995,2.32474,2.37332
2042391.00000,2.63536,2.30857,2.39211
2042395.00000,2.63073,2.29840,2.41004
2042399.00000,2.62608,2.29522,2.42712
2042403.00000,2.62139,2.33037,2.44334
2042407.00000,2.61667,2.32722,2.45874
2042411.00000,2.61191,2.31095,2.47332
2042415.00000,2.60713,2.28763,2.48709
2042419.00000,2.60231,2.27013,2.50008
2042423.00000,2.59745,2.26060,2.51228
2042427.00000,2.59256,2.26669,2.52372
2042431.00000,2.58764,2.27628,2.53440
2042435.00000,2.58269,2.25230,2.54434
2042439.00000,2.57770,2.25863,2.55355
2042443.00000,2.57268,2.22919,2.56205
2042447.00000,2.56762,2.19820,2.56985
2042451.00000,2.56253,2.23097,2.57696
2042455.00000,2.55741,2.20868,2.58341
2042459.00000,2.55225,2.20284,2.58921
2042463.00000,2.54706,2.21063,2.59438
2042467.00000,2.54184,2.17959,2.59891
2042471.00000,2.53658,2.19281,2.60283
2042475.00000,2.53129,2.17401,2.60616
2042479.00000,2.52596,2.19292,2.60890
2042483.00000,2.52060,2.16338,2.61109
2042487.00000,2.51520,2.16010,2.61273
2042491.00000,2.50978,2.14026,2.61384
2042495.00000,2.50431,2.12766,2.61443
2042499.00000,2.49882,2.12289,2.61451
2042503.00000,2.49328,2.15638,2.61409
2042507.00000,2.48772,2.15441,2.61318
2042511.00000,2.48212,2.13510,2.61181
2042515.00000,2.47649,2.11426,2.61000
2042519.00000,2.47082,2.09217,2.60777
2042523.00000,2.46511,2.08222,2.60515
2042527.00000,2.45938,2.09123,2.60213
2042531.00000,2.45360,2.09637,2.59873
2042535.00000,2.44780,2.07462,2.59496
2042539.00000,2.44196,2.07643,2.59084
2042543.00000,2.43608,2.04824,2.58637
2042547.00000,2.43017,2.01529,2.58157
2042551.00000,2.42423,2.05076,2.57646
2042555.00000,2.41825,2.02332,2.57106
2042559.00000,2.41223,2.01965,2.56536
2042563.00000,2.40618,2.02519,2.55938
2042567.00000,2.40010,1.99419,2.55312
2042571.00000,2.39398,2.00826,2.54659
2042575.00000,2.38783,1.98933,2.53980
2042579.00000,2.38164,2.00520,2.53278
2042583.00000,2.37541,1.97550,2.52553
2042587.00000,2.36916,1.97544,2.51808
2042591.00000,2.36286,1.95042,2.51041
2042595.00000,2.35653,1.93558,2.50255
2042599.00000,2.35017,1.92900,2.49449
2042603.00000,2.34377,1.96096,2.48623
2042607.00000,2.33734,1.96046,2.47780
2042611.00000,2.33087,1.93766,2.46920
2042615.00000,2.32437,1.91972,2.46047
2042619.00000,2.31783,1.89291,2.45162
2042623.00000,2.31126,1.88257,2.44266
2042627.00000,2.30465,1.89491,2.43360
2042631.00000,2.29800,1.89503,2.42442
2042635.00000,2.29132,1.87578,2.41513
2042639.00000,2.28461,1.87299,2.40574
2042643.00000,2.27786,1.84599,2.39624
2042647.00000,2.27107,1.81112,2.38666
2042651.00000,2.26425,1.84945,2.37701
2042655.00000,2.25740,1.81675,2.36730
2042659.00000,2.25051,1.81562,2.35753
2042663.00000,2.24358,1.81880,2.34768
2042667.00000,2.23662,1.78763,2.33776
2042671.00000,2.22963,1.80285,2.32776
2042675.00000,2.22259,1.78395,2.31769
2042679.00000,2.21553,1.79663,2.30756
2042683.00000,2.20842,1.76678,2.29738
2042687.00000,2.20129,1.77041,2.28717
2042691.00000,2.19411,1.73988,2.27692
2042695.00000,2.18691,1.72578,2.26664
2042699.00000,2.17966,1.71709,2.25632
2042703.00000,2.17238,1.74503,2.24596
2042707.00000,2.16507,1.74717,2.23557
2042711.00000,2.15772,1.72002,2.22515
2042715.00000,2.15033,1.70685,2.21474
2042719.00000,2.14291,1.67333,2.20434
2042723.00000,2.13546,1.66383,2.19397
2042727.00000,2.12797,1.67783,2.18363
2042731.00000,2.12044,1.67592,2.17330
2042735.00000,2.11288,1.65712,2.16298
2042739.00000,2.10528,1.64954,2.15268
2042743.00000,2.09765,1.62423,2.14238
2042747.00000,2.08998,1.58893,2.13210
2042751.00000,2.08228,1.63062,2.12183
2042755.00000,2.07454,1.58886,2.11158
2042759.00000,2.06677,1.59292,2.10134
2042763.00000,2.05896,1.59537,2.09112
2042767.00000,2.05112,1.56123,2.08089
2042771.00000,2.04324,1.57673,2.07066
2042775.00000,2.03532,1.55917,2.06043
2042779.00000,2.02737,1.56724,2.05020
2042783.00000,2.01939,1.53651,2.03999
2042787.00000,2.01137,1.54603,2.02980
2042791.00000,2.00331,1.50838,2.01963
2042795.00000,1.99522,1.51083,2.00947
2042799.00000,1.98710,1.49076,1.99932
2042803.00000,1.97894,1.51821,1.98917
2042807.00000,1.97074,1.52005,1.97903
2042811.00000,1.96251,1.48791,1.96891
2042815.00000,1.95424,1.48143,1.95883
2042819.00000,1.94594,1.44140,1.94880
2042823.00000,1.93761,1.43595,1.93882
2042827.00000,1.92923,1.44904,1.92888
2042831.00000,1.92083,1.44621,1.91898
2042835.00000,1.91239,1.42871,1.90911
2042839.00000,1.90391,1.41715,1.89927
2042843.00000,1.89540,1.39567,1.88946
2042847.00000,1.88686,1.35687,1.87968
2042851.00000,1.87828,1.40935,1.86994
2042855.00000,1.86966,1.35124,1.86024
2042859.00000,1.86101,1.36584,1.85055
2042863.00000,1.85233,1.36840,1.84088
2042867.00000,1.84361,1.32853,1.83121
2042871.00000,1.83485,1.34854,1.82153
2042875.00000,1.82606,1.31949,1.81185
2042879.00000,1.81724,1.32932,1.80218
2042883.00000,1.80838,1.29602,1.79251
2042887.00000,1.79949,1.31458,1.78287
2042891.00000,1.79057,1.26555,1.77325
2042895.00000,1.78160,1.25359,1.76365
2042899.00000,1.77261,1.21562,1.75406
2042903.00000,1.76358,1.24284,1.74448
2042907.00000,1.75452,1.23619,1.73490
2042911.00000,1.74542,1.21191,1.72534
2042915.00000,1.73629,1.19466,1.71580
2042919.00000,1.72712,1.15547,1.70628
2042923.00000,1.71792,1.15782,1.69679
2042927.00000,1.70869,1.15332,1.68734
2042931.00000,1.69942,1.15684,1.67791
2042935.00000,1.69011,1.14112,1.66850
2042939.00000,1.68078,1.13100,1.65910
2042943.00000,1.67141,1.11739,1.64967
2042947.00000,1.66200,1.06261,1.64023
2042951.00000,1.65257,1.13485,1.63076
2042955.00000,1.64310,1.06944,1.62127
2042959.00000,1.63359,1.08185,1.61175
2042963.00000,1.62405,1.08898,1.60220
2042967.00000,1.61448,1.03898,1.59262
2042971.00000,1.60488,1.06980,1.58302
2042975.00000,1.59524,1.01439,1.57338
2042979.00000,1.58557,1.03254,1.56370
2042983.00000,1.57586,0.99353,1.55399
2042987.00000,1.56612,1.00672,1.54427
2042991.00000,1.55635,0.95277,1.53453
2042995.00000,1.54655,0.99740,1.52476
2042999.00000,1.53671,0.94992,1.51497
2043003.00000,1.52684,0.98466,1.50515
2043007.00000,1.51694,0.97219,1.49532
2043011.00000,1.50701,0.95045,1.48546
2043015.00000,1.49704,0.92888,1.47557
2043019.00000,1.48704,0.89962,1.46566
2043023.00000,1.47701,0.90505,1.45572
2043027.00000,1.46694,0.88786,1.44573
2043031.00000,1.45684,0.88240,1.43572
2043035.00000,1.44671,0.87492,1.42567
2043039.00000,1.43655,0.86909,1.41560
2043043.00000,1.42636,0.86000,1.40551
2043047.00000,1.41613,0.80050,1.39539
2043051.00000,1.40588,0.87726,1.38526
2043055.00000,1.39559,0.80818,1.37509
2043059.00000,1.38527,0.83076,1.36490
2043063.00000,1.37491,0.82909,1.35466
2043067.00000,1.36453,0.77310,1.34439
2043071.00000,1.35411,0.81287,1.33408
2043075.00000,1.34367,0.74998,1.32373
2043079.00000,1.33319,0.76201,1.31334
2043083.00000,1.32268,0.72566,1.30292
2043087.00000,1.31214,0.71783,1.29246
2043091.00000,1.30157,0.68784,1.28200
2043095.00000,1.29097,0.70122,1.27152
2043099.00000,1.28033,0.64725,1.26104
2043103.00000,1.26967,0.68311,1.25055
2043107.00000,1.25898,0.66689,1.24005
2043111.00000,1.24825,0.64101,1.22954
2043115.00000,1.23750,0.61605,1.21902
2043119.00000,1.22671,0.61154,1.20849
2043123.00000,1.21590,0.60915,1.19794
2043127.00000,1.20505,0.57983,1.18738
2043131.00000,1.19418,0.57648,1.17681
2043135.00000,1.18327,0.56673,1.16622
2043139.00000,1.17234,0.56927,1.15562
2043143.00000,1.16138,0.55855,1.14498
2043147.00000,1.15038,0.51281,1.13430
2043151.00000,1.13936,0.56981,1.12357
2043155.00000,1.12831,0.51010,1.11282
2043159.00000,1.11723,0.53061,1.10202
2043163.00000,1.10612,0.52294,1.09119
2043167.00000,1.09498,0.47718,1.08034
2043171.00000,1.08381,0.50890,1.06946
2043175.00000,1.07262,0.45192,1.05856
2043179.00000,1.06139,0.46008,1.04763
2043183.00000,1.05014,0.42612,1.03668
2043187.00000,1.03886,0.40074,1.02571
2043191.00000,1.02755,0.37959,1.01471
2043195.00000,1.01621,0.31216,1.00371
2043199.00000,1.00485,0.25313,0.99270
2043203.00000,0.99346,0.28396,0.98169
2043207.00000,0.98204,0.26457,0.97066
2043211.00000,0.97059,0.22627,0.95962
2043215.00000,0.95912,0.20052,0.94856
2043219.00000,0.94762,0.21334,0.93749
2043223.00000,0.93609,0.20564,0.92637
2043227.00000,0.92453,0.15811,0.91520
2043231.00000,0.91295,0.16749,0.90396
2043235.00000,0.90134,0.13509,0.89264
2043239.00000,0.88971,0.15695,0.88122
2043243.00000,0.87805,0.14496,0.86967
2043247.00000,0.86636,0.10813,0.85801
2043251.00000,0.85465,0.13663,0.84623
2043255.00000,0.84291,0.09036,0.83436
2043259.00000,0.83114,0.10280,0.82239
2043263.00000,0.81935,0.08375,0.81034
2043267.00000,0.80754,0.05794,0.79822
2043271.00000,0.79570,0.07633,0.78603
2043275.00000,0.78383,0.01571,0.77377
2043279.00000,0.77194,0.01954,0.76144
2043283.00000,0.76003,-0.00302,0.74905
2043287.00000,0.74809,-0.04034,0.73663
2043291.00000,0.73613,-0.06100,0.72419
2043295.00000,0.72414,0.00943,0.71171
2043299.00000,0.71213,-0.02865,0.69920
2043303.00000,0.70009,-0.00929,0.68662
2043307.00000,0.68803,-0.01781,0.67396
2043311.00000,0.67595,-0.03880,0.66119
2043315.00000,0.66384,-0.05901,0.64831
2043319.00000,0.65172,-0.06900,0.63530
2043323.00000,0.63956,-0.05428,0.62218
2043327.00000,0.62739,-0.09021,0.60895
2043331.00000,0.61519,-0.09138,0.59559
2043335.00000,0.60297,-0.13184,0.58212
2043339.00000,0.59073,-0.10016,0.56856
2043343.00000,0.57846,-0.09667,0.55491
2043347.00000,0.56618,-0.13516,0.54121
2043351.00000,0.55387,-0.12649,0.52748
2043355.00000,0.54154,-0.16212,0.51373
2043359.00000,0.52919,-0.14501,0.49999
2043363.00000,0.51682,-0.15959,0.48624
2043367.00000,0.50443,-0.17412,0.47249
2043371.00000,0.49201,-0.16076,0.45873
2043375.00000,0.47958,-0.23849,0.44497
2043379.00000,0.46712,-0.24816,0.43122
2043383.00000,0.45465,-0.23374,0.41749
2043387.00000,0.44215,-0.25851,0.40377
2043391.00000,0.42964,-0.27287,0.39006
2043395.00000,0.41710,-0.30604,0.37634
2043399.00000,0.40455,-0.29582,0.36261
2043403.00000,0.39198,-0.28675,0.34887
2043407.00000,0.37939,-0.31991,0.33514
2043411.00000,0.36678,-0.34688,0.32145
2043415.00000,0.35415,-0.33943,0.30780
2043419.00000,0.34150,-0.37278,0.29422
2043423.00000,0.32883,-0.34631,0.28069
2043427.00000,0.31615,-0.36042,0.26720
2043431.00000,0.30345,-0.36682,0.25375
2043435.00000,0.29073,-0.42112,0.24033
2043439.00000,0.27799,-0.40813,0.22694
2043443.00000,0.26524,-0.40412,0.21359
2043447.00000,0.25247,-0.41133,0.20029
2043451.00000,0.23969,-0.45317,0.18704
2043455.00000,0.22688,-0.43594,0.17384
2043459.00000,0.21406,-0.44606,0.16067
2043463.00000,0.20123,-0.48269,0.14754
2043467.00000,0.18838,-0.47706,0.13446
2043471.00000,0.17551,-0.49508,0.12144
2043475.00000,0.16263,-0.53258,0.10848
2043479.00000,0.14973,-0.55360,0.09558
2043483.00000,0.13682,-0.56369,0.08274
2043487.00000,0.12390,-0.56711,0.06997
2043491.00000,0.11095,-0.57908,0.05726
2043495.00000,0.09800,-0.60802,0.04459
2043499.00000,0.08503,-0.59819,0.03196
2043503.00000,0.07205,-0.61951,0.01938
2043507.00000,0.05905,-0.60375,0.00685
2043511.00000,0.04605,-0.60445,-0.00565
2043515.00000,0.03302,-0.58869,-0.01814
2043519.00000,0.01999,-0.67622,-0.03061
2043523.00000,0.00694,-0.66995,-0.04308
2043527.00000,-0.00612,-0.69690,-0.05553
2043531.00000,-0.01919,-0.64188,-0.06798
2043535.00000,-0.03227,-0.70788,-0.08042
2043539.00000,-0.04536,-0.72674,-0.09286
2043543.00000,-0.05847,-0.73094,-0.10527
2043547.00000,-0.07159,-0.72969,-0.11765
2043551.00000,-0.08471,-0.78179,-0.13000
2043555.00000,-0.09785,-0.74639,-0.14232
2043559.00000,-0.11100,-0.78858,-0.15459
2043563.00000,-0.12415,-0.74397,-0.16683
2043567.00000,-0.13732,-0.79319,-0.17904
2043571.00000,-0.15050,-0.80639,-0.19122
2043575.00000,-0.16368,-0.79425,-0.20337
2043579.00000,-0.17688,-0.82312,-0.21548
2043583.00000,-0.19008,-0.88335,-0.22756
2043587.00000,-0.20329,-0.81917,-0.23961
2043591.00000,-0.21651,-0.81288,-0.25163
2043595.00000,-0.22974,-0.98255,-0.26366
2043599.00000,-0.24297,-0.96838,-0.27570
2043603.00000,-0.25622,-1.00891,-0.28778
2043607.00000,-0.26947,-0.97747,-0.29986
2043611.00000,-0.28272,-1.03444,-0.31192
2043615.00000,-0.29598,-0.99716,-0.32395
2043619.00000,-0.30925,-1.01240,-0.33594
2043623.00000,-0.32253,-1.04188,-0.34789
2043627.00000,-0.33581,-1.06294,-0.35980
2043631.00000,-0.34909,-1.03228,-0.37170
2043635.00000,-0.36238,-1.03550,-0.38362
2043639.00000,-0.37568,-1.06261,-0.39561
2043643.00000,-0.38898,-1.04571,-0.40767
2043647.00000,-0.40228,-1.03087,-0.41979
2043651.00000,-0.41559,-1.08843,-0.43194
2043655.00000,-0.42890,-1.06763,-0.44414
2043659.00000,-0.44221,-1.07950,-0.45635
2043663.00000,-0.45553,-1.07477,-0.46857
2043667.00000,-0.46885,-1.05952,-0.48082
2043671.00000,-0.48217,-1.07641,-0.49310
2043675.00000,-0.49550,-1.09432,-0.50542
2043679.00000,-0.50882,-1.06851,-0.51777
2043683.00000,-0.52215,-1.13511,-0.53010
2043687.00000,-0.53548,-1.10561,-0.54238
2043691.00000,-0.54881,-1.09919,-0.55458
2043695.00000,-0.56214,-1.30550,-0.56672
2043699.00000,-0.57548,-1.29607,-0.57880
2043703.00000,-0.58881,-1.33027,-0.59086
2043707.00000,-0.60214,-1.32331,-0.60291
2043711.00000,-0.61547,-1.39678,-0.61497
2043715.00000,-0.62880,-1.36868,-0.62705
2043719.00000,-0.64213,-1.36163,-0.63912
2043723.00000,-0.65545,-1.37409,-0.65117
2043727.00000,-0.66878,-1.40234,-0.66318
2043731.00000,-0.68210,-1.40842,-0.67519
2043735.00000,-0.69542,-1.39451,-0.68722
2043739.00000,-0.70874,-1.42074,-0.69932
2043743.00000,-0.72206,-1.42374,-0.71152
2043747.00000,-0.73537,-1.40924,-0.72385
2043751.00000,-0.74868,-1.45812,-0.73630
2043755.00000,-0.76198,-1.44097,-0.74885
2043759.00000,-0.77528,-1.44402,-0.76149
2043763.00000,-0.78857,-1.46535,-0.77418
2043767.00000,-0.80186,-1.45222,-0.78689
2043771.00000,-0.81515,-1.47912,-0.79962
2043775.00000,-0.82843,-1.49357,-0.81237
2043779.00000,-0.84170,-1.47206,-0.82514
2043783.00000,-0.85497,-1.55041,-0.83789
2043787.00000,-0.86823,-1.51369,-0.85061
2043791.00000,-0.88148,-1.53007,-0.86325
2043795.00000,-0.89472,-1.60709,-0.87580
2043799.00000,-0.90796,-1.60232,-0.88827
2043803.00000,-0.92119,-1.63802,-0.90069
2043807.00000,-0.93441,-1.64037,-0.91307
2043811.00000,-0.94763,-1.71376,-0.92548
2043815.00000,-0.96083,-1.68617,-0.93794
2043819.00000,-0.97403,-1.67471,-0.95047
2043823.00000,-0.98721,-1.67948,-0.96308
2043827.00000,-1.00039,-1.71600,-0.97575
2043831.00000,-1.01355,-1.71993,-0.98851
2043835.00000,-1.02671,-1.71567,-1.00134
2043839.00000,-1.03985,-1.74909,-1.01426
2043843.00000,-1.05298,-1.74945,-1.02727
2043847.00000,-1.06610,-1.74299,-1.04038
2043851.00000,-1.07921,-1.77407,-1.05358
2043855.00000,-1.09231,-1.75937,-1.06686
2043859.00000,-1.10539,-1.77928,-1.08022
2043863.00000,-1.11846,-1.79768,-1.09363
2043867.00000,-1.13152,-1.78117,-1.10707
2043871.00000,-1.14456,-1.82023,-1.12053
2043875.00000,-1.15759,-1.82764,-1.13399
2043879.00000,-1.17060,-1.81962,-1.14746
2043883.00000,-1.18360,-1.87174,-1.16091
2043887.00000,-1.19658,-1.84721,-1.17435
2043891.00000,-1.20955,-1.87933,-1.18776
2043895.00000,-1.22251,-1.85881,-1.20114
2043899.00000,-1.23544,-1.87457,-1.21449
2043903.00000,-1.24836,-1.90433,-1.22781
2043907.00000,-1.26126,-1.91986,-1.24109
2043911.00000,-1.27415,-1.96527,-1.25436
2043915.00000,-1.28702,-1.94708,-1.26764
2043919.00000,-1.29987,-1.92622,-1.28093
2043923.00000,-1.31270,-1.94198,-1.29425
2043927.00000,-1.32551,-1.97190,-1.30760
2043931.00000,-1.33830,-1.98641,-1.32098
2043935.00000,-1.35108,-1.97212,-1.33438
2043939.00000,-1.36383,-2.02157,-1.34780
2043943.00000,-1.37656,-2.00828,-1.36123
2043947.00000,-1.38928,-2.00995,-1.37465
2043951.00000,-1.40197,-2.03394,-1.38807
2043955.00000,-1.41464,-2.01613,-1.40149
2043959.00000,-1.42729,-2.04544,-1.41489
2043963.00000,-1.43991,-2.07130,-1.42828
2043967.00000,-1.45252,-2.04569,-1.44165
2043971.00000,-1.46510,-2.07695,-1.45498
2043975.00000,-1.47766,-2.07922,-1.46828
2043979.00000,-1.49019,-2.08843,-1.48153
2043983.00000,-1.50270,-2.11746,-1.49473
2043987.00000,-1.51519,-2.09740,-1.50788
2043991.00000,-1.52765,-2.13632,-1.52098
2043995.00000,-1.54008,-2.13389,-1.53403
2043999.00000,-1.55250,-2.15911,-1.54701
2044003.00000,-1.56488,-2.18506,-1.55992
2044007.00000,-1.57724,-2.19921,-1.57277
2044011.00000,-1.58957,-2.23672,-1.58556
2044015.00000,-1.60187,-2.22455,-1.59829
2044019.00000,-1.61415,-2.19170,-1.61097
2044023.00000,-1.62640,-2.21166,-1.62362
2044027.00000,-1.63862,-2.23942,-1.63622
2044031.00000,-1.65081,-2.26232,-1.64878
2044035.00000,-1.66298,-2.24094,-1.66128
2044039.00000,-1.67511,-2.29532,-1.67375
2044043.00000,-1.68722,-2.27656,-1.68618
2044047.00000,-1.69929,-2.27410,-1.69860
2044051.00000,-1.71134,-2.30236,-1.71099
2044055.00000,-1.72335,-2.27880,-1.72338
2044059.00000,-1.73533,-2.31485,-1.73575
2044063.00000,-1.74728,-2.34198,-1.74808
2044067.00000,-1.75920,-2.30951,-1.76036
2044071.00000,-1.77109,-2.34276,-1.77257
2044075.00000,-1.78294,-2.33845,-1.78472
2044079.00000,-1.79476,-2.34834,-1.79681
2044083.00000,-1.80655,-2.37081,-1.80884
2044087.00000,-1.81830,-2.35970,-1.82082
2044091.00000,-1.83002,-2.38900,-1.83274
2044095.00000,-1.84170,-2.37353,-1.84459
2044099.00000,-1.85335,-2.39964,-1.85638
2044103.00000,-1.86496,-2.42249,-1.86808
2044107.00000,-1.87654,-2.42844,-1.87972
2044111.00000,-1.88808,-2.47207,-1.89130
2044115.00000,-1.89958,-2.46099,-1.90284
2044119.00000,-1.91104,-2.41639,-1.91434
2044123.00000,-1.92247,-2.43515,-1.92582
2044127.00000,-1.93386,-2.46360,-1.93727
2044131.00000,-1.94522,-2.49183,-1.94869
2044135.00000,-1.95653,-2.46521,-1.96007
2044139.00000,-1.96780,-2.51937,-1.97140
2044143.00000,-1.97904,-2.49454,-1.98270
2044147.00000,-1.99024,-2.48502,-1.99396
2044151.00000,-2.00139,-2.52020,-2.00519
2044155.00000,-2.01250,-2.49258,-2.01639
2044159.00000,-2.02358,-2.53392,-2.02755
2044163.00000,-2.03461,-2.55672,-2.03866
2044167.00000,-2.04560,-2.52145,-2.04971
2044171.00000,-2.05655,-2.55860,-2.06069
2044175.00000,-2.06745,-2.54662,-2.07162
2044179.00000,-2.07831,-2.55214,-2.08248
2044183.00000,-2.08913,-2.57334,-2.09330
2044187.00000,-2.09990,-2.57216,-2.10405
2044191.00000,-2.11063,-2.58536,-2.11475
2044195.00000,-2.12132,-2.56698,-2.12535
2044199.00000,-2.13196,-2.59359,-2.13586
2044203.00000,-2.14256,-2.60928,-2.14629
2044207.00000,-2.15310,-2.60732,-2.15664
2044211.00000,-2.16361,-2.65235,-2.16693
2044215.00000,-2.17406,-2.64031,-2.17718
2044219.00000,-2.18447,-2.58935,-2.18738
