# wall time,egm tm, egm seqno, input joint, received joint
1542081472141.00000,1467219.00000,184.00000,-2.07155,-3.26836
1542081472161.00000,1467223.00000,185.00000,-1.92490,-3.32531
1542081472161.00000,1467227.00000,186.00000,-1.77627,-3.37961
1542081472161.00000,1467231.00000,187.00000,-1.62582,-3.43114
1542081472181.00000,1467235.00000,188.00000,-1.47371,-3.47982
1542081472181.00000,1467239.00000,189.00000,-1.32009,-3.52558
1542081472201.00000,1467243.00000,190.00000,-1.16512,-3.56831
1542081472201.00000,1467247.00000,191.00000,-1.00895,-3.60796
1542081472201.00000,1467251.00000,192.00000,-0.85175,-3.64444
1542081472223.00000,1467255.00000,193.00000,-0.69368,-3.67769
1542081472223.00000,1467259.00000,194.00000,-0.53490,-3.70765
1542081472236.00000,1467263.00000,195.00000,-0.37557,-3.73424
1542081472236.00000,1467267.00000,196.00000,-0.21586,-3.75742
1542081472236.00000,1467271.00000,197.00000,-0.05593,-3.77713
1542081472256.00000,1467275.00000,198.00000,0.10407,-3.79332
1542081472256.00000,1467279.00000,199.00000,0.26395,-3.80595
1542081472279.00000,1467283.00000,200.00000,0.42357,-3.81500
1542081472282.00000,1467287.00000,201.00000,0.58275,-3.82041
1542081472282.00000,1467291.00000,202.00000,0.74133,-3.82217
1542081472302.00000,1467295.00000,203.00000,0.89916,-3.82023
1542081472302.00000,1467299.00000,204.00000,1.05606,-3.81459
1542081472322.00000,1467303.00000,205.00000,1.21188,-3.80523
1542081472322.00000,1467307.00000,206.00000,1.36646,-3.79214
1542081472332.00000,1467311.00000,207.00000,1.51965,-3.77533
1542081472352.00000,1467315.00000,208.00000,1.67128,-3.75480
1542081472352.00000,1467319.00000,209.00000,1.82119,-3.73054
1542081472372.00000,1467323.00000,210.00000,1.96924,-3.70258
1542081472372.00000,1467327.00000,211.00000,2.11528,-3.67090
1542081472372.00000,1467331.00000,212.00000,2.25915,-3.63553
1542081472392.00000,1467335.00000,213.00000,2.40070,-3.59649
1542081472392.00000,1467339.00000,214.00000,2.53980,-3.55379
1542081472412.00000,1467343.00000,215.00000,2.67630,-3.50749
1542081472412.00000,1467347.00000,216.00000,2.81005,-3.45760
1542081472412.00000,1467351.00000,217.00000,2.94093,-3.40414
1542081472432.00000,1467355.00000,218.00000,3.06880,-3.34717
1542081472432.00000,1467359.00000,219.00000,3.19353,-3.28674
1542081472452.00000,1467363.00000,220.00000,3.31498,-3.22289
1542081472452.00000,1467367.00000,221.00000,3.43305,-3.15568
1542081472452.00000,1467371.00000,222.00000,3.54759,-3.08518
1542081472472.00000,1467375.00000,223.00000,3.65851,-3.01146
1542081472472.00000,1467379.00000,224.00000,3.76568,-2.93462
1542081472492.00000,1467383.00000,225.00000,3.86899,-2.85470
1542081472492.00000,1467387.00000,226.00000,3.96834,-2.77178
1542081472502.00000,1467391.00000,227.00000,4.06363,-2.68596
1542081472522.00000,1467395.00000,228.00000,4.15475,-2.59733
1542081472522.00000,1467399.00000,229.00000,4.24163,-2.50597
1542081472542.00000,1467403.00000,230.00000,4.32416,-2.41199
1542081472542.00000,1467407.00000,231.00000,4.40226,-2.31547
1542081472542.00000,1467411.00000,232.00000,4.47585,-2.21651
1542081472562.00000,1467415.00000,233.00000,4.54487,-2.11520
1542081472562.00000,1467419.00000,234.00000,4.60923,-2.01165
1542081472582.00000,1467423.00000,235.00000,4.66886,-1.90595
1542081472582.00000,1467427.00000,236.00000,4.72372,-1.79821
1542081472582.00000,1467431.00000,237.00000,4.77375,-1.68855
1542081472602.00000,1467435.00000,238.00000,4.81888,-1.57707
1542081472602.00000,1467439.00000,239.00000,4.85908,-1.46389
1542081472622.00000,1467443.00000,240.00000,4.89430,-1.34911
1542081472622.00000,1467447.00000,241.00000,4.92452,-1.23286
1542081472622.00000,1467451.00000,242.00000,4.94969,-1.11524
1542081472642.00000,1467455.00000,243.00000,4.96979,-0.99637
1542081472642.00000,1467459.00000,244.00000,4.98480,-0.87638
1542081472662.00000,1467463.00000,245.00000,4.99472,-0.75538
1542081472662.00000,1467467.00000,246.00000,4.99951,-0.63351
1542081472662.00000,1467471.00000,247.00000,4.99919,-0.51087
1542081472682.00000,1467475.00000,248.00000,4.99375,-0.38760
1542081472682.00000,1467479.00000,249.00000,4.98319,-0.26383
1542081472702.00000,1467483.00000,250.00000,4.96753,-0.13967
1542081472702.00000,1467487.00000,251.00000,4.94679,-0.01525
1542081472702.00000,1467491.00000,252.00000,4.92098,0.10929
1542081472722.00000,1467495.00000,253.00000,4.89014,0.23381
1542081472722.00000,1467499.00000,254.00000,4.85428,0.35820
1542081472742.00000,1467503.00000,255.00000,4.81346,0.48233
1542081472742.00000,1467507.00000,256.00000,4.76770,0.60606
1542081472742.00000,1467511.00000,257.00000,4.71707,0.72925
1542081472762.00000,1467515.00000,258.00000,4.66160,0.85180
1542081472762.00000,1467519.00000,259.00000,4.60137,0.97356
1542081472785.00000,1467523.00000,260.00000,4.53642,1.09441
1542081472786.00000,1467527.00000,261.00000,4.46682,1.21423
1542081472787.00000,1467531.00000,262.00000,4.39265,1.33290
1542081472799.00000,1467535.00000,263.00000,4.31399,1.45028
1542081472801.00000,1467539.00000,264.00000,4.23091,1.56627
1542081472813.00000,1467543.00000,265.00000,4.14349,1.68075
1542081472814.00000,1467547.00000,266.00000,4.05183,1.79359
1542081472815.00000,1467551.00000,267.00000,3.95603,1.90468
1542081472828.00000,1467555.00000,268.00000,3.85617,2.01389
1542081472829.00000,1467559.00000,269.00000,3.75237,2.12112
1542081472842.00000,1467563.00000,270.00000,3.64472,2.22625
1542081472843.00000,1467567.00000,271.00000,3.53334,2.32917
1542081472844.00000,1467571.00000,272.00000,3.41834,2.42976
1542081472857.00000,1467575.00000,273.00000,3.29985,2.52793
1542081472858.00000,1467579.00000,274.00000,3.17797,2.62357
1542081472870.00000,1467583.00000,275.00000,3.05284,2.71657
1542081472871.00000,1467587.00000,276.00000,2.92459,2.80685
1542081472872.00000,1467591.00000,277.00000,2.79334,2.89429
1542081472885.00000,1467595.00000,278.00000,2.65923,2.97882
1542081472886.00000,1467599.00000,279.00000,2.52239,3.06035
1542081472897.00000,1467603.00000,280.00000,2.38298,3.13880
1542081472897.00000,1467607.00000,281.00000,2.24112,3.21409
1542081472897.00000,1467611.00000,282.00000,2.09697,3.28614
1542081472917.00000,1467615.00000,283.00000,1.95067,3.35489
1542081472917.00000,1467619.00000,284.00000,1.80238,3.42027
1542081472937.00000,1467623.00000,285.00000,1.65224,3.48219
1542081472937.00000,1467627.00000,286.00000,1.50041,3.54060
1542081472937.00000,1467631.00000,287.00000,1.34704,3.59544
1542081472957.00000,1467635.00000,288.00000,1.19229,3.64666
1542081472957.00000,1467639.00000,289.00000,1.03632,3.69420
1542081472977.00000,1467643.00000,290.00000,0.87929,3.73800
1542081472977.00000,1467647.00000,291.00000,0.72136,3.77803
1542081472977.00000,1467651.00000,292.00000,0.56270,3.81423
1542081473007.00000,1467655.00000,293.00000,0.40345,3.84656
1542081473007.00000,1467659.00000,294.00000,0.24379,3.87500
1542081473027.00000,1467663.00000,295.00000,0.08389,3.89950
1542081473027.00000,1467667.00000,296.00000,-0.07611,3.92004
1542081473027.00000,1467671.00000,297.00000,-0.23602,3.93661
1542081473047.00000,1467675.00000,298.00000,-0.39570,3.94919
1542081473047.00000,1467679.00000,299.00000,-0.55496,3.95777
1542081473067.00000,1467683.00000,300.00000,-0.71366,3.96232
1542081473067.00000,1467687.00000,301.00000,-0.87163,3.96285
1542081473067.00000,1467691.00000,302.00000,-1.02871,3.95933
1542081473087.00000,1467695.00000,303.00000,-1.18473,3.95178
1542081473087.00000,1467699.00000,304.00000,-1.33955,3.94019
1542081473107.00000,1467703.00000,305.00000,-1.49298,3.92458
1542081473107.00000,1467707.00000,306.00000,-1.64489,3.90495
1542081473107.00000,1467711.00000,307.00000,-1.79512,3.88132
1542081473127.00000,1467715.00000,308.00000,-1.94351,3.85372
1542081473127.00000,1467719.00000,309.00000,-2.08991,3.82218
1542081473147.00000,1467723.00000,310.00000,-2.23416,3.78673
1542081473147.00000,1467727.00000,311.00000,-2.37614,3.74740
1542081473147.00000,1467731.00000,312.00000,-2.51567,3.70423
