# egm tm, desired joint, input joint, received joint
552610.00000,2.34377,1.96096,2.48847
552614.00000,2.33734,1.96046,2.47981
552618.00000,2.33087,1.93766,2.47103
552622.00000,2.32437,1.91972,2.46215
552626.00000,2.31783,1.89291,2.45318
552630.00000,2.31126,1.88257,2.44412
552634.00000,2.30465,1.89491,2.43495
552638.00000,2.29800,1.89503,2.42568
552642.00000,2.29132,1.87578,2.41629
552646.00000,2.28461,1.87299,2.40679
552650.00000,2.27786,1.84599,2.39721
552654.00000,2.27107,1.81112,2.38757
552658.00000,2.26425,1.84945,2.37787
552662.00000,2.25740,1.81675,2.36813
552666.00000,2.25051,1.81562,2.35832
552670.00000,2.24358,1.81880,2.34844
552674.00000,2.23662,1.78763,2.33848
552678.00000,2.22963,1.80285,2.32844
552682.00000,2.22259,1.78395,2.31834
552686.00000,2.21553,1.79663,2.30820
552690.00000,2.20842,1.76678,2.29802
552694.00000,2.20129,1.77041,2.28783
552698.00000,2.19411,1.73988,2.27762
552702.00000,2.18691,1.72578,2.26738
552706.00000,2.17966,1.71709,2.25709
552710.00000,2.17238,1.74503,2.24675
552714.00000,2.16507,1.74717,2.23637
552718.00000,2.15772,1.72002,2.22598
552722.00000,2.15033,1.70685,2.21558
552726.00000,2.14291,1.67333,2.20520
552730.00000,2.13546,1.66383,2.19483
552734.00000,2.12797,1.67783,2.18447
552738.00000,2.12044,1.67592,2.17413
552742.00000,2.11288,1.65712,2.16378
552746.00000,2.10528,1.64954,2.15343
552750.00000,2.09765,1.62423,2.14308
552754.00000,2.08998,1.58893,2.13276
552758.00000,2.08228,1.63062,2.12247
552762.00000,2.07454,1.58886,2.11222
552766.00000,2.06677,1.59292,2.10200
552770.00000,2.05896,1.59537,2.09179
552774.00000,2.05112,1.56123,2.08160
552778.00000,2.04324,1.57673,2.07140
552782.00000,2.03532,1.55917,2.06121
552786.00000,2.02737,1.56724,2.05102
552790.00000,2.01939,1.53651,2.04085
552794.00000,2.01137,1.54603,2.03070
552798.00000,2.00331,1.50838,2.02057
552802.00000,1.99522,1.51083,2.01046
552806.00000,1.98710,1.49076,2.00034
552810.00000,1.97894,1.51821,1.99021
552814.00000,1.97074,1.52005,1.98010
552818.00000,1.96251,1.48791,1.97002
552822.00000,1.95424,1.48143,1.95999
552826.00000,1.94594,1.44140,1.95001
552830.00000,1.93761,1.43595,1.94005
552834.00000,1.92923,1.44904,1.93012
552838.00000,1.92083,1.44621,1.92021
552842.00000,1.91239,1.42871,1.91030
552846.00000,1.90391,1.41715,1.90040
552850.00000,1.89540,1.39567,1.89053
552854.00000,1.88686,1.35687,1.88070
552858.00000,1.87828,1.40935,1.87093
552862.00000,1.86966,1.35124,1.86121
552866.00000,1.86101,1.36584,1.85152
552870.00000,1.85233,1.36840,1.84184
552874.00000,1.84361,1.32853,1.83218
552878.00000,1.83485,1.34854,1.82251
552882.00000,1.82606,1.31949,1.81287
552886.00000,1.81724,1.32932,1.80326
552890.00000,1.80838,1.29602,1.79368
552894.00000,1.79949,1.31458,1.78413
552898.00000,1.79057,1.26555,1.77461
552902.00000,1.78160,1.25359,1.76510
552906.00000,1.77261,1.21562,1.75557
552910.00000,1.76358,1.24284,1.74603
552914.00000,1.75452,1.23619,1.73650
552918.00000,1.74542,1.21191,1.72699
552922.00000,1.73629,1.19466,1.71750
552926.00000,1.72712,1.15547,1.70802
552930.00000,1.71792,1.15782,1.69855
552934.00000,1.70869,1.15332,1.68908
552938.00000,1.69942,1.15684,1.67960
552942.00000,1.69011,1.14112,1.67010
552946.00000,1.68078,1.13100,1.66058
552950.00000,1.67141,1.11739,1.65104
552954.00000,1.66200,1.06261,1.64149
552958.00000,1.65257,1.13485,1.63194
552962.00000,1.64310,1.06944,1.62237
552966.00000,1.63359,1.08185,1.61278
552970.00000,1.62405,1.08898,1.60317
552974.00000,1.61448,1.03898,1.59354
552978.00000,1.60488,1.06980,1.58390
552982.00000,1.59524,1.01439,1.57425
552986.00000,1.58557,1.03254,1.56460
552990.00000,1.57586,0.99353,1.55496
552994.00000,1.56612,1.00672,1.54533
552998.00000,1.55635,0.95277,1.53572
553002.00000,1.54655,0.99740,1.52611
553006.00000,1.53671,0.94992,1.51650
553010.00000,1.52684,0.98466,1.50688
553014.00000,1.51694,0.97219,1.49726
553018.00000,1.50701,0.95045,1.48762
553022.00000,1.49704,0.92888,1.47795
553026.00000,1.48704,0.89962,1.46821
553030.00000,1.47701,0.90505,1.45841
553034.00000,1.46694,0.88786,1.44852
553038.00000,1.45684,0.88240,1.43855
553042.00000,1.44671,0.87492,1.42850
553046.00000,1.43655,0.86909,1.41838
553050.00000,1.42636,0.86000,1.40824
553054.00000,1.41613,0.80050,1.39810
553058.00000,1.40588,0.87726,1.38797
553062.00000,1.39559,0.80818,1.37785
553066.00000,1.38527,0.83076,1.36774
553070.00000,1.37491,0.82909,1.35762
553074.00000,1.36453,0.77310,1.34749
553078.00000,1.35411,0.81287,1.33735
553082.00000,1.34367,0.74998,1.32720
553086.00000,1.33319,0.76201,1.31705
553090.00000,1.32268,0.72566,1.30691
553094.00000,1.31214,0.71783,1.29675
553098.00000,1.30157,0.68784,1.28657
553102.00000,1.29097,0.70122,1.27636
553106.00000,1.28033,0.64725,1.26612
553110.00000,1.26967,0.68311,1.25584
553114.00000,1.25898,0.66689,1.24554
553118.00000,1.24825,0.64101,1.23522
553122.00000,1.23750,0.61605,1.22487
553126.00000,1.22671,0.61154,1.21450
553130.00000,1.21590,0.60915,1.20408
553134.00000,1.20505,0.57983,1.19361
553138.00000,1.19418,0.57648,1.18308
553142.00000,1.18327,0.56673,1.17248
553146.00000,1.17234,0.56927,1.16181
553150.00000,1.16138,0.55855,1.15109
553154.00000,1.15038,0.51281,1.14033
553158.00000,1.13936,0.56981,1.12954
553162.00000,1.12831,0.51010,1.11871
553166.00000,1.11723,0.53061,1.10786
553170.00000,1.10612,0.52294,1.09702
553174.00000,1.09498,0.47718,1.08619
553178.00000,1.08381,0.50890,1.07537
553182.00000,1.07262,0.45192,1.06458
553186.00000,1.06139,0.46008,1.05381
553190.00000,1.05014,0.42612,1.04305
553194.00000,1.03886,0.40074,1.03228
553198.00000,1.02755,0.37959,1.02149
553202.00000,1.01621,0.31216,1.01066
553206.00000,1.00485,0.25313,0.99979
553210.00000,0.99346,0.28396,0.98889
553214.00000,0.98204,0.26457,0.97796
553218.00000,0.97059,0.22627,0.96703
553222.00000,0.95912,0.20052,0.95609
553226.00000,0.94762,0.21334,0.94513
553230.00000,0.93609,0.20564,0.93413
553234.00000,0.92453,0.15811,0.92307
553238.00000,0.91295,0.16749,0.91192
553242.00000,0.90134,0.13509,0.90062
553246.00000,0.88971,0.15695,0.88918
553250.00000,0.87805,0.14496,0.87757
553254.00000,0.86636,0.10813,0.86582
553258.00000,0.85465,0.13663,0.85391
553262.00000,0.84291,0.09036,0.84186
553266.00000,0.83114,0.10280,0.82966
553270.00000,0.81935,0.08375,0.81736
553274.00000,0.80754,0.05794,0.80500
553278.00000,0.79570,0.07633,0.79260
553282.00000,0.78383,0.01571,0.78018
553286.00000,0.77194,0.01954,0.76775
553290.00000,0.76003,-0.00302,0.75534
553294.00000,0.74809,-0.04034,0.74294
553298.00000,0.73613,-0.06100,0.73054
553302.00000,0.72414,0.00943,0.71814
553306.00000,0.71213,-0.02865,0.70572
553310.00000,0.70009,-0.00929,0.69328
553314.00000,0.68803,-0.01781,0.68080
553318.00000,0.67595,-0.03880,0.66825
553322.00000,0.66384,-0.05901,0.65560
553326.00000,0.65172,-0.06900,0.64281
553330.00000,0.63956,-0.05428,0.62987
553334.00000,0.62739,-0.09021,0.61678
553338.00000,0.61519,-0.09138,0.60355
553342.00000,0.60297,-0.13184,0.59019
553346.00000,0.59073,-0.10016,0.57673
553350.00000,0.57846,-0.09667,0.56321
553354.00000,0.56618,-0.13516,0.54967
553358.00000,0.55387,-0.12649,0.53610
553362.00000,0.54154,-0.16212,0.52253
553366.00000,0.52919,-0.14501,0.50895
553370.00000,0.51682,-0.15959,0.49538
553374.00000,0.50443,-0.17412,0.48183
553378.00000,0.49201,-0.16076,0.46830
553382.00000,0.47958,-0.23849,0.45477
553386.00000,0.46712,-0.24816,0.44125
553390.00000,0.45465,-0.23374,0.42773
553394.00000,0.44215,-0.25851,0.41422
