# wall time,egm tm, egm seqno, input joint, received joint
1542075932790.00000,511338.00000,35.00000,2.98845,-0.00000
1542075932791.00000,511342.00000,36.00000,2.98774,-0.00000
1542075932792.00000,511346.00000,37.00000,2.98701,-0.00000
1542075932793.00000,511350.00000,38.00000,2.98626,-0.00000
1542075932793.00000,511354.00000,39.00000,2.98549,-0.00000
1542075932795.00000,511358.00000,40.00000,2.98469,-0.00000
1542075932796.00000,511362.00000,41.00000,2.98387,-0.00000
1542075932796.00000,511366.00000,42.00000,2.98303,-0.00000
1542075932797.00000,511370.00000,43.00000,2.98216,-0.00000
1542075932798.00000,511374.00000,44.00000,2.98127,-0.00000
1542075932798.00000,511378.00000,45.00000,2.98036,-0.00000
1542075932799.00000,511382.00000,46.00000,2.97943,-0.00000
1542075932799.00000,511386.00000,47.00000,2.97847,-0.00000
1542075932800.00000,511390.00000,48.00000,2.97749,-0.00000
1542075932801.00000,511394.00000,49.00000,2.97649,-0.00000
1542075932801.00000,511398.00000,50.00000,2.97547,-0.00000
1542075932802.00000,511402.00000,51.00000,2.97442,-0.00000
1542075932803.00000,511406.00000,52.00000,2.97334,-0.00000
1542075932803.00000,511410.00000,53.00000,2.97225,-0.00000
1542075932804.00000,511414.00000,54.00000,2.97113,-0.00000
1542075932805.00000,511418.00000,55.00000,2.96998,-0.00000
1542075932805.00000,511422.00000,56.00000,2.96882,-0.00000
1542075932806.00000,511426.00000,57.00000,2.96762,-0.00000
1542075932807.00000,511430.00000,58.00000,2.96641,-0.00000
1542075932808.00000,511434.00000,59.00000,2.96517,-0.00000
1542075932809.00000,511438.00000,60.00000,2.96390,-0.00000
1542075932810.00000,511442.00000,61.00000,2.96262,-0.00000
1542075932810.00000,511446.00000,62.00000,2.96130,-0.00000
1542075932811.00000,511450.00000,63.00000,2.95997,-0.00000
1542075932811.00000,511454.00000,64.00000,2.95860,-0.00000
1542075932812.00000,511458.00000,65.00000,2.95722,-0.00000
1542075932813.00000,511462.00000,66.00000,2.95581,-0.00000
1542075932814.00000,511466.00000,67.00000,2.95437,-0.00000
1542075932814.00000,511470.00000,68.00000,2.95291,-0.00000
1542075932815.00000,511474.00000,69.00000,2.95142,-0.00000
1542075932816.00000,511478.00000,70.00000,2.94991,-0.00000
1542075932816.00000,511482.00000,71.00000,2.94838,-0.00000
1542075932817.00000,511486.00000,72.00000,2.94682,-0.00000
1542075932818.00000,511490.00000,73.00000,2.94523,-0.00000
1542075932819.00000,511494.00000,74.00000,2.94362,-0.00000
1542075932819.00000,511498.00000,75.00000,2.94198,-0.00000
1542075932820.00000,511502.00000,76.00000,2.94032,-0.00000
1542075932821.00000,511506.00000,77.00000,2.93863,-0.00000
1542075932821.00000,511510.00000,78.00000,2.93691,-0.00000
1542075932822.00000,511514.00000,79.00000,2.93517,-0.00000
1542075932823.00000,511518.00000,80.00000,2.93340,-0.00000
1542075932823.00000,511522.00000,81.00000,2.93161,-0.00000
1542075932823.00000,511526.00000,82.00000,2.92979,-0.00000
1542075932824.00000,511530.00000,83.00000,2.92795,-0.00000
1542075932824.00000,511534.00000,84.00000,2.92608,-0.00000
1542075932825.00000,511538.00000,85.00000,2.92418,-0.00000
1542075932825.00000,511542.00000,86.00000,2.92226,-0.00000
1542075932826.00000,511546.00000,87.00000,2.92031,-0.00000
1542075932826.00000,511550.00000,88.00000,2.91833,-0.00000
1542075932827.00000,511554.00000,89.00000,2.91632,-0.00000
1542075932827.00000,511558.00000,90.00000,2.91429,-0.00000
1542075932827.00000,511562.00000,91.00000,2.91224,-0.00000
1542075932828.00000,511566.00000,92.00000,2.91015,-0.00000
1542075932828.00000,511570.00000,93.00000,2.90804,-0.00000
1542075932829.00000,511574.00000,94.00000,2.90590,-0.00000
1542075932829.00000,511578.00000,95.00000,2.90373,-0.00000
1542075932830.00000,511582.00000,96.00000,2.90154,-0.00000
1542075932830.00000,511586.00000,97.00000,2.89932,-0.00000
1542075932830.00000,511590.00000,98.00000,2.89707,-0.00000
1542075932831.00000,511594.00000,99.00000,2.89480,-0.00000
1542075932831.00000,511598.00000,100.00000,2.89249,-0.00000
1542075932832.00000,511602.00000,101.00000,2.89016,-0.00000
1542075932832.00000,511606.00000,102.00000,2.88780,-0.00000
1542075932833.00000,511610.00000,103.00000,2.88542,-0.00000
1542075932833.00000,511614.00000,104.00000,2.88300,-0.00000
1542075932833.00000,511618.00000,105.00000,2.88056,-0.00000
1542075932834.00000,511622.00000,106.00000,2.87809,0.00014
1542075932834.00000,511626.00000,107.00000,2.87559,0.00091
1542075932835.00000,511630.00000,108.00000,2.87306,0.00306
1542075932835.00000,511634.00000,109.00000,2.87051,0.00719
1542075932836.00000,511638.00000,110.00000,2.86792,0.01354
1542075932846.00000,511642.00000,111.00000,2.86531,0.02209
1542075932847.00000,511646.00000,112.00000,2.86267,0.03272
1542075932848.00000,511650.00000,113.00000,2.86000,0.04504
1542075932860.00000,511654.00000,114.00000,2.85730,0.05853
1542075932861.00000,511658.00000,115.00000,2.85457,0.07282
1542075932873.00000,511662.00000,116.00000,2.85182,0.08800
1542075932874.00000,511666.00000,117.00000,2.84903,0.10446
1542075932875.00000,511670.00000,118.00000,2.84622,0.12250
1542075932887.00000,511674.00000,119.00000,2.84337,0.14210
1542075932888.00000,511678.00000,120.00000,2.84050,0.16294
1542075932907.00000,511682.00000,121.00000,2.83760,0.18466
1542075932907.00000,511686.00000,122.00000,2.83466,0.20714
1542075932907.00000,511690.00000,123.00000,2.83170,0.23045
1542075932927.00000,511694.00000,124.00000,2.82871,0.25480
1542075932927.00000,511698.00000,125.00000,2.82569,0.28053
1542075932947.00000,511702.00000,126.00000,2.82264,0.30819
1542075932947.00000,511706.00000,127.00000,2.81956,0.33823
1542075932947.00000,511710.00000,128.00000,2.81645,0.37076
1542075932967.00000,511714.00000,129.00000,2.81331,0.40562
1542075932967.00000,511718.00000,130.00000,2.81014,0.44255
1542075932987.00000,511722.00000,131.00000,2.80694,0.48131
1542075932987.00000,511726.00000,132.00000,2.80371,0.52169
1542075932987.00000,511730.00000,133.00000,2.80046,0.56349
1542075933007.00000,511734.00000,134.00000,2.79717,0.60652
1542075933007.00000,511738.00000,135.00000,2.79384,0.65061
1542075933027.00000,511742.00000,136.00000,2.79049,0.69560
1542075933027.00000,511746.00000,137.00000,2.78711,0.74130
1542075933027.00000,511750.00000,138.00000,2.78370,0.78756
1542075933047.00000,511754.00000,139.00000,2.78026,0.83419
1542075933047.00000,511758.00000,140.00000,2.77678,0.88107
1542075933067.00000,511762.00000,141.00000,2.77328,0.92811
1542075933067.00000,511766.00000,142.00000,2.76975,0.97526
1542075933067.00000,511770.00000,143.00000,2.76618,1.02252
1542075933087.00000,511774.00000,144.00000,2.76258,1.06991
1542075933087.00000,511778.00000,145.00000,2.75896,1.11744
1542075933107.00000,511782.00000,146.00000,2.75530,1.16510
1542075933107.00000,511786.00000,147.00000,2.75161,1.21283
1542075933107.00000,511790.00000,148.00000,2.74788,1.26054
1542075933127.00000,511794.00000,149.00000,2.74413,1.30812
1542075933127.00000,511798.00000,150.00000,2.74035,1.35547
1542075933147.00000,511802.00000,151.00000,2.73653,1.40253
1542075933147.00000,511806.00000,152.00000,2.73268,1.44922
1542075933147.00000,511810.00000,153.00000,2.72881,1.49549
1542075933167.00000,511814.00000,154.00000,2.72490,1.54129
1542075933167.00000,511818.00000,155.00000,2.72095,1.58659
1542075933187.00000,511822.00000,156.00000,2.71698,1.63134
1542075933187.00000,511826.00000,157.00000,2.71297,1.67551
1542075933187.00000,511830.00000,158.00000,2.70894,1.71907
1542075933207.00000,511834.00000,159.00000,2.70487,1.76196
1542075933207.00000,511838.00000,160.00000,2.70077,1.80418
1542075933230.00000,511842.00000,161.00000,2.69663,1.84568
1542075933233.00000,511846.00000,162.00000,2.69247,1.88643
1542075933234.00000,511850.00000,163.00000,2.68827,1.92643
1542075933246.00000,511854.00000,164.00000,2.68404,1.96563
1542075933246.00000,511858.00000,165.00000,2.67977,2.00402
1542075933266.00000,511862.00000,166.00000,2.67548,2.04159
1542075933266.00000,511866.00000,167.00000,2.67115,2.07832
1542075933266.00000,511870.00000,168.00000,2.66679,2.11419
1542075933290.00000,511874.00000,169.00000,2.66240,2.14920
1542075933292.00000,511878.00000,170.00000,2.65797,2.18332
1542075933302.00000,511882.00000,171.00000,2.65352,2.21656
1542075933302.00000,511886.00000,172.00000,2.64903,2.24891
1542075933302.00000,511890.00000,173.00000,2.64450,2.28036
1542075933322.00000,511894.00000,174.00000,2.63995,2.31090
1542075933322.00000,511898.00000,175.00000,2.63536,2.34054
1542075933342.00000,511902.00000,176.00000,2.63073,2.36927
1542075933342.00000,511906.00000,177.00000,2.62608,2.39709
1542075933352.00000,511910.00000,178.00000,2.62139,2.42400
1542075933372.00000,511914.00000,179.00000,2.61667,2.45001
1542075933372.00000,511918.00000,180.00000,2.61191,2.47510
1542075933392.00000,511922.00000,181.00000,2.60713,2.49930
1542075933392.00000,511926.00000,182.00000,2.60231,2.52259
1542075933402.00000,511930.00000,183.00000,2.59745,2.54500
1542075933422.00000,511934.00000,184.00000,2.59256,2.56652
1542075933422.00000,511938.00000,185.00000,2.58764,2.58716
1542075933442.00000,511942.00000,186.00000,2.58269,2.60694
1542075933442.00000,511946.00000,187.00000,2.57770,2.62585
1542075933452.00000,511950.00000,188.00000,2.57268,2.64392
1542075933472.00000,511954.00000,189.00000,2.56762,2.66114
1542075933472.00000,511958.00000,190.00000,2.56253,2.67754
1542075933492.00000,511962.00000,191.00000,2.55741,2.69312
1542075933492.00000,511966.00000,192.00000,2.55225,2.70790
1542075933502.00000,511970.00000,193.00000,2.54706,2.72188
1542075933512.00000,511974.00000,194.00000,2.54184,2.73509
1542075933512.00000,511978.00000,195.00000,2.53658,2.74753
1542075933532.00000,511982.00000,196.00000,2.53129,2.75921
1542075933532.00000,511986.00000,197.00000,2.52596,2.77016
1542075933532.00000,511990.00000,198.00000,2.52060,2.78038
1542075933552.00000,511994.00000,199.00000,2.51520,2.78989
1542075933552.00000,511998.00000,200.00000,2.50978,2.79870
1542075933572.00000,512002.00000,201.00000,2.50431,2.80683
1542075933572.00000,512006.00000,202.00000,2.49882,2.81430
1542075933572.00000,512010.00000,203.00000,2.49328,2.82111
1542075933592.00000,512014.00000,204.00000,2.48772,2.82728
1542075933592.00000,512018.00000,205.00000,2.48212,2.83284
1542075933612.00000,512022.00000,206.00000,2.47649,2.83778
1542075933612.00000,512026.00000,207.00000,2.47082,2.84214
1542075933612.00000,512030.00000,208.00000,2.46511,2.84592
1542075933632.00000,512034.00000,209.00000,2.45938,2.84914
1542075933632.00000,512038.00000,210.00000,2.45360,2.85182
1542075933652.00000,512042.00000,211.00000,2.44780,2.85397
1542075933652.00000,512046.00000,212.00000,2.44196,2.85560
1542075933652.00000,512050.00000,213.00000,2.43608,2.85673
1542075933672.00000,512054.00000,214.00000,2.43017,2.85737
1542075933672.00000,512058.00000,215.00000,2.42423,2.85754
1542075933692.00000,512062.00000,216.00000,2.41825,2.85726
1542075933692.00000,512066.00000,217.00000,2.41223,2.85653
1542075933692.00000,512070.00000,218.00000,2.40618,2.85539
1542075933712.00000,512074.00000,219.00000,2.40010,2.85382
1542075933712.00000,512078.00000,220.00000,2.39398,2.85187
1542075933732.00000,512082.00000,221.00000,2.38783,2.84953
1542075933732.00000,512086.00000,222.00000,2.38164,2.84683
1542075933732.00000,512090.00000,223.00000,2.37541,2.84378
1542075933752.00000,512094.00000,224.00000,2.36916,2.84038
1542075933752.00000,512098.00000,225.00000,2.36286,2.83666
1542075933772.00000,512102.00000,226.00000,2.35653,2.83263
1542075933772.00000,512106.00000,227.00000,2.35017,2.82829
1542075933772.00000,512110.00000,228.00000,2.34377,2.82367
1542075933794.00000,512114.00000,229.00000,2.33734,2.81876
1542075933800.00000,512118.00000,230.00000,2.33087,2.81359
1542075933812.00000,512122.00000,231.00000,2.32437,2.80816
1542075933814.00000,512126.00000,232.00000,2.31783,2.80249
1542075933815.00000,512130.00000,233.00000,2.31126,2.79659
1542075933827.00000,512134.00000,234.00000,2.30465,2.79047
1542075933828.00000,512138.00000,235.00000,2.29800,2.78413
1542075933841.00000,512142.00000,236.00000,2.29132,2.77760
1542075933843.00000,512146.00000,237.00000,2.28461,2.77087
1542075933844.00000,512150.00000,238.00000,2.27786,2.76397
1542075933857.00000,512154.00000,239.00000,2.27107,2.75690
1542075933858.00000,512158.00000,240.00000,2.26425,2.74967
1542075933870.00000,512162.00000,241.00000,2.25740,2.74229
1542075933872.00000,512166.00000,242.00000,2.25051,2.73478
1542075933873.00000,512170.00000,243.00000,2.24358,2.72714
1542075933887.00000,512174.00000,244.00000,2.23662,2.71938
1542075933889.00000,512178.00000,245.00000,2.22963,2.71151
1542075933907.00000,512182.00000,246.00000,2.22259,2.70353
1542075933907.00000,512186.00000,247.00000,2.21553,2.69545
1542075933907.00000,512190.00000,248.00000,2.20842,2.68727
1542075933927.00000,512194.00000,249.00000,2.20129,2.67900
1542075933927.00000,512198.00000,250.00000,2.19411,2.67064
1542075933947.00000,512202.00000,251.00000,2.18691,2.66219
1542075933947.00000,512206.00000,252.00000,2.17966,2.65367
1542075933947.00000,512210.00000,253.00000,2.17238,2.64508
1542075933967.00000,512214.00000,254.00000,2.16507,2.63643
1542075933967.00000,512218.00000,255.00000,2.15772,2.62772
1542075933987.00000,512222.00000,256.00000,2.15033,2.61895
1542075933987.00000,512226.00000,257.00000,2.14291,2.61012
1542075933987.00000,512230.00000,258.00000,2.13546,2.60125
1542075934007.00000,512234.00000,259.00000,2.12797,2.59233
1542075934007.00000,512238.00000,260.00000,2.12044,2.58337
1542075934027.00000,512242.00000,261.00000,2.11288,2.57439
1542075934027.00000,512246.00000,262.00000,2.10528,2.56537
1542075934027.00000,512250.00000,263.00000,2.09765,2.55633
1542075934047.00000,512254.00000,264.00000,2.08998,2.54727
1542075934047.00000,512258.00000,265.00000,2.08228,2.53820
1542075934067.00000,512262.00000,266.00000,2.07454,2.52911
1542075934067.00000,512266.00000,267.00000,2.06677,2.52002
1542075934067.00000,512270.00000,268.00000,2.05896,2.51092
1542075934087.00000,512274.00000,269.00000,2.05112,2.50181
1542075934087.00000,512278.00000,270.00000,2.04324,2.49270
1542075934107.00000,512282.00000,271.00000,2.03532,2.48358
1542075934107.00000,512286.00000,272.00000,2.02737,2.47447
1542075934107.00000,512290.00000,273.00000,2.01939,2.46536
1542075934127.00000,512294.00000,274.00000,2.01137,2.45626
1542075934127.00000,512298.00000,275.00000,2.00331,2.44717
1542075934147.00000,512302.00000,276.00000,1.99522,2.43808
1542075934147.00000,512306.00000,277.00000,1.98710,2.42902
1542075934147.00000,512310.00000,278.00000,1.97894,2.41997
1542075934167.00000,512314.00000,279.00000,1.97074,2.41093
1542075934167.00000,512318.00000,280.00000,1.96251,2.40190
1542075934187.00000,512322.00000,281.00000,1.95424,2.39290
1542075934187.00000,512326.00000,282.00000,1.94594,2.38391
1542075934187.00000,512330.00000,283.00000,1.93761,2.37494
1542075934207.00000,512334.00000,284.00000,1.92923,2.36599
1542075934207.00000,512338.00000,285.00000,1.92083,2.35706
1542075934230.00000,512342.00000,286.00000,1.91239,2.34815
1542075934232.00000,512346.00000,287.00000,1.90391,2.33926
1542075934233.00000,512350.00000,288.00000,1.89540,2.33038
1542075934246.00000,512354.00000,289.00000,1.88686,2.32152
1542075934246.00000,512358.00000,290.00000,1.87828,2.31267
1542075934266.00000,512362.00000,291.00000,1.86966,2.30384
1542075934266.00000,512366.00000,292.00000,1.86101,2.29504
1542075934266.00000,512370.00000,293.00000,1.85233,2.28625
1542075934283.00000,512374.00000,294.00000,1.84361,2.27749
1542075934285.00000,512378.00000,295.00000,1.83485,2.26875
1542075934305.00000,512382.00000,296.00000,1.82606,2.26004
1542075934305.00000,512386.00000,297.00000,1.81724,2.25135
1542075934305.00000,512390.00000,298.00000,1.80838,2.24267
1542075934325.00000,512394.00000,299.00000,1.79949,2.23402
1542075934325.00000,512398.00000,300.00000,1.79057,2.22538
1542075934345.00000,512402.00000,301.00000,1.78160,2.21676
1542075934345.00000,512406.00000,302.00000,1.77261,2.20816
1542075934345.00000,512410.00000,303.00000,1.76358,2.19957
1542075934365.00000,512414.00000,304.00000,1.75452,2.19100
1542075934365.00000,512418.00000,305.00000,1.74542,2.18243
1542075934385.00000,512422.00000,306.00000,1.73629,2.17389
1542075934385.00000,512426.00000,307.00000,1.72712,2.16535
1542075934385.00000,512430.00000,308.00000,1.71792,2.15683
1542075934405.00000,512434.00000,309.00000,1.70869,2.14832
1542075934405.00000,512438.00000,310.00000,1.69942,2.13983
1542075934425.00000,512442.00000,311.00000,1.69011,2.13135
1542075934425.00000,512446.00000,312.00000,1.68078,2.12289
1542075934425.00000,512450.00000,313.00000,1.67141,2.11444
1542075934445.00000,512454.00000,314.00000,1.66200,2.10599
1542075934445.00000,512458.00000,315.00000,1.65257,2.09756
1542075934465.00000,512462.00000,316.00000,1.64310,2.08913
1542075934465.00000,512466.00000,317.00000,1.63359,2.08072
1542075934465.00000,512470.00000,318.00000,1.62405,2.07231
1542075934485.00000,512474.00000,319.00000,1.61448,2.06389
1542075934485.00000,512478.00000,320.00000,1.60488,2.05548
1542075934505.00000,512482.00000,321.00000,1.59524,2.04707
1542075934505.00000,512486.00000,322.00000,1.58557,2.03865
1542075934505.00000,512490.00000,323.00000,1.57586,2.03024
1542075934525.00000,512494.00000,324.00000,1.56612,2.02182
1542075934525.00000,512498.00000,325.00000,1.55635,2.01339
1542075934545.00000,512502.00000,326.00000,1.54655,2.00497
1542075934555.00000,512506.00000,327.00000,1.53671,1.99654
1542075934555.00000,512510.00000,328.00000,1.52684,1.98810
1542075934595.00000,512514.00000,329.00000,1.51694,1.97965
1542075934595.00000,512518.00000,330.00000,1.50701,1.97120
1542075934615.00000,512522.00000,331.00000,1.49704,1.96274
1542075934615.00000,512526.00000,332.00000,1.48704,1.95428
1542075934615.00000,512530.00000,333.00000,1.47701,1.94581
1542075934635.00000,512534.00000,334.00000,1.46694,1.93733
1542075934635.00000,512538.00000,335.00000,1.45684,1.92884
1542075934655.00000,512542.00000,336.00000,1.44671,1.92034
1542075934655.00000,512546.00000,337.00000,1.43655,1.91183
1542075934655.00000,512550.00000,338.00000,1.42636,1.90331
1542075934675.00000,512554.00000,339.00000,1.41613,1.89478
1542075934675.00000,512558.00000,340.00000,1.40588,1.88623
1542075934695.00000,512562.00000,341.00000,1.39559,1.87766
1542075934695.00000,512566.00000,342.00000,1.38527,1.86908
1542075934695.00000,512570.00000,343.00000,1.37491,1.86048
1542075934715.00000,512574.00000,344.00000,1.36453,1.85186
1542075934715.00000,512578.00000,345.00000,1.35411,1.84322
1542075934735.00000,512582.00000,346.00000,1.34367,1.83456
1542075934735.00000,512586.00000,347.00000,1.33319,1.82589
1542075934735.00000,512590.00000,348.00000,1.32268,1.81719
1542075934755.00000,512594.00000,349.00000,1.31214,1.80847
1542075934755.00000,512598.00000,350.00000,1.30157,1.79972
1542075934775.00000,512602.00000,351.00000,1.29097,1.79095
1542075934775.00000,512606.00000,352.00000,1.28033,1.78216
1542075934775.00000,512610.00000,353.00000,1.26967,1.77335
1542075934793.00000,512614.00000,354.00000,1.25898,1.76451
1542075934793.00000,512618.00000,355.00000,1.24825,1.75565
1542075934806.00000,512622.00000,356.00000,1.23750,1.74676
1542075934807.00000,512626.00000,357.00000,1.22671,1.73785
1542075934808.00000,512630.00000,358.00000,1.21590,1.72890
1542075934821.00000,512634.00000,359.00000,1.20505,1.71992
1542075934822.00000,512638.00000,360.00000,1.19418,1.71092
1542075934833.00000,512642.00000,361.00000,1.18327,1.70188
1542075934834.00000,512646.00000,362.00000,1.17234,1.69281
1542075934835.00000,512650.00000,363.00000,1.16138,1.68370
1542075934848.00000,512654.00000,364.00000,1.15038,1.67456
1542075934848.00000,512658.00000,365.00000,1.13936,1.66539
1542075934862.00000,512662.00000,366.00000,1.12831,1.65620
1542075934863.00000,512666.00000,367.00000,1.11723,1.64699
1542075934864.00000,512670.00000,368.00000,1.10612,1.63775
1542075934875.00000,512674.00000,369.00000,1.09498,1.62848
1542075934876.00000,512678.00000,370.00000,1.08381,1.61918
1542075934889.00000,512682.00000,371.00000,1.07262,1.60985
1542075934890.00000,512686.00000,372.00000,1.06139,1.60049
1542075934890.00000,512690.00000,373.00000,1.05014,1.59110
1542075934907.00000,512694.00000,374.00000,1.03886,1.58168
1542075934907.00000,512698.00000,375.00000,1.02755,1.57224
1542075934927.00000,512702.00000,376.00000,1.01621,1.56276
1542075934927.00000,512706.00000,377.00000,1.00485,1.55325
1542075934927.00000,512710.00000,378.00000,0.99346,1.54370
1542075934947.00000,512714.00000,379.00000,0.98204,1.53410
1542075934947.00000,512718.00000,380.00000,0.97059,1.52447
1542075934967.00000,512722.00000,381.00000,0.95912,1.51479
1542075934967.00000,512726.00000,382.00000,0.94762,1.50509
1542075934967.00000,512730.00000,383.00000,0.93609,1.49534
1542075934987.00000,512734.00000,384.00000,0.92453,1.48557
1542075934987.00000,512738.00000,385.00000,0.91295,1.47576
1542075935007.00000,512742.00000,386.00000,0.90134,1.46592
1542075935007.00000,512746.00000,387.00000,0.88971,1.45604
1542075935007.00000,512750.00000,388.00000,0.87805,1.44613
1542075935027.00000,512754.00000,389.00000,0.86636,1.43619
1542075935027.00000,512758.00000,390.00000,0.85465,1.42621
1542075935047.00000,512762.00000,391.00000,0.84291,1.41620
1542075935047.00000,512766.00000,392.00000,0.83114,1.40616
1542075935047.00000,512770.00000,393.00000,0.81935,1.39608
1542075935067.00000,512774.00000,394.00000,0.80754,1.38597
1542075935067.00000,512778.00000,395.00000,0.79570,1.37582
1542075935087.00000,512782.00000,396.00000,0.78383,1.36564
1542075935087.00000,512786.00000,397.00000,0.77194,1.35542
1542075935087.00000,512790.00000,398.00000,0.76003,1.34515
1542075935107.00000,512794.00000,399.00000,0.74809,1.33485
1542075935107.00000,512798.00000,400.00000,0.73613,1.32452
1542075935127.00000,512802.00000,401.00000,0.72414,1.31415
1542075935127.00000,512806.00000,402.00000,0.71213,1.30376
1542075935127.00000,512810.00000,403.00000,0.70009,1.29333
1542075935147.00000,512814.00000,404.00000,0.68803,1.28286
1542075935147.00000,512818.00000,405.00000,0.67595,1.27237
1542075935167.00000,512822.00000,406.00000,0.66384,1.26184
1542075935167.00000,512826.00000,407.00000,0.65172,1.25128
1542075935167.00000,512830.00000,408.00000,0.63956,1.24068
1542075935187.00000,512834.00000,409.00000,0.62739,1.23005
1542075935187.00000,512838.00000,410.00000,0.61519,1.21939
1542075935227.00000,512842.00000,411.00000,0.60297,1.20870
1542075935231.00000,512846.00000,412.00000,0.59073,1.19798
1542075935232.00000,512850.00000,413.00000,0.57846,1.18721
1542075935246.00000,512854.00000,414.00000,0.56618,1.17641
1542075935246.00000,512858.00000,415.00000,0.55387,1.16556
1542075935266.00000,512862.00000,416.00000,0.54154,1.15467
1542075935266.00000,512866.00000,417.00000,0.52919,1.14375
1542075935266.00000,512870.00000,418.00000,0.51682,1.13279
1542075935286.00000,512874.00000,419.00000,0.50443,1.12181
1542075935286.00000,512878.00000,420.00000,0.49201,1.11079
1542075935306.00000,512882.00000,421.00000,0.47958,1.09974
1542075935306.00000,512886.00000,422.00000,0.46712,1.08866
1542075935306.00000,512890.00000,423.00000,0.45465,1.07755
1542075935326.00000,512894.00000,424.00000,0.44215,1.06640
1542075935326.00000,512898.00000,425.00000,0.42964,1.05522
1542075935346.00000,512902.00000,426.00000,0.41710,1.04401
1542075935346.00000,512906.00000,427.00000,0.40455,1.03279
1542075935346.00000,512910.00000,428.00000,0.39198,1.02154
1542075935366.00000,512914.00000,429.00000,0.37939,1.01025
1542075935366.00000,512918.00000,430.00000,0.36678,0.99894
1542075935386.00000,512922.00000,431.00000,0.35415,0.98759
1542075935386.00000,512926.00000,432.00000,0.34150,0.97621
1542075935386.00000,512930.00000,433.00000,0.32883,0.96479
1542075935406.00000,512934.00000,434.00000,0.31615,0.95335
1542075935406.00000,512938.00000,435.00000,0.30345,0.94188
1542075935426.00000,512942.00000,436.00000,0.29073,0.93038
1542075935426.00000,512946.00000,437.00000,0.27799,0.91885
1542075935426.00000,512950.00000,438.00000,0.26524,0.90729
1542075935446.00000,512954.00000,439.00000,0.25247,0.89569
1542075935446.00000,512958.00000,440.00000,0.23969,0.88407
1542075935466.00000,512962.00000,441.00000,0.22688,0.87241
1542075935466.00000,512966.00000,442.00000,0.21406,0.86073
1542075935466.00000,512970.00000,443.00000,0.20123,0.84902
1542075935485.00000,512974.00000,444.00000,0.18838,0.83728
1542075935487.00000,512978.00000,445.00000,0.17551,0.82552
1542075935497.00000,512982.00000,446.00000,0.16263,0.81373
1542075935497.00000,512986.00000,447.00000,0.14973,0.80192
1542075935497.00000,512990.00000,448.00000,0.13682,0.79008
1542075935517.00000,512994.00000,449.00000,0.12390,0.77821
1542075935517.00000,512998.00000,450.00000,0.11095,0.76631
1542075935537.00000,513002.00000,451.00000,0.09800,0.75439
1542075935537.00000,513006.00000,452.00000,0.08503,0.74244
1542075935537.00000,513010.00000,453.00000,0.07205,0.73046
1542075935557.00000,513014.00000,454.00000,0.05905,0.71845
1542075935557.00000,513018.00000,455.00000,0.04605,0.70641
1542075935577.00000,513022.00000,456.00000,0.03302,0.69436
1542075935577.00000,513026.00000,457.00000,0.01999,0.68229
1542075935577.00000,513030.00000,458.00000,0.00694,0.67020
1542075935598.00000,513034.00000,459.00000,-0.00612,0.65808
1542075935601.00000,513038.00000,460.00000,-0.01919,0.64594
1542075935613.00000,513042.00000,461.00000,-0.03227,0.63376
