# egm tm, desired joint, input joint, received joint
711232.00000,4.87987,-3.59156,4.89814
711236.00000,4.84252,-3.70841,4.87086
711240.00000,4.80020,-3.82308,4.83861
711244.00000,4.75298,-3.92873,4.80140
711248.00000,4.70088,-4.03804,4.75926
711252.00000,4.64398,-4.14857,4.71226
711256.00000,4.58231,-4.24447,4.66049
711260.00000,4.51596,-4.33636,4.60401
711264.00000,4.44498,-4.42754,4.54289
711268.00000,4.36945,-4.52109,4.47715
711272.00000,4.28945,-4.60347,4.40680
711276.00000,4.20505,-4.67927,4.33191
711280.00000,4.11635,-4.74996,4.25254
711284.00000,4.02344,-4.81806,4.16879
711288.00000,3.92640,-4.88896,4.08074
711292.00000,3.82535,-4.95693,3.98852
711296.00000,3.72037,-5.01807,3.89225
711300.00000,3.61159,-5.07335,3.79203
711304.00000,3.49911,-5.13390,3.68790
711308.00000,3.38305,-5.18332,3.57994
711312.00000,3.26352,-5.23572,3.46824
711316.00000,3.14065,-5.27742,3.35293
711320.00000,3.01457,-5.31876,3.23416
711324.00000,2.88540,-5.35097,3.11206
711328.00000,2.75327,-5.37978,2.98675
711332.00000,2.61833,-5.40616,2.85834
711336.00000,2.48071,-5.42872,2.72696
711340.00000,2.34054,-5.44993,2.59274
711344.00000,2.19798,-5.45921,2.45579
711348.00000,2.05317,-5.45780,2.31627
711352.00000,1.90625,-5.47170,2.17436
711356.00000,1.75739,-5.48284,2.03027
711360.00000,1.60672,-5.48244,1.88421
711364.00000,1.45441,-5.47889,1.73635
711368.00000,1.30061,-5.46950,1.58687
711372.00000,1.14548,-5.45344,1.43595
711376.00000,0.98917,-5.42900,1.28375
711380.00000,0.83186,-5.40333,1.13048
711384.00000,0.67369,-5.36709,0.97635
711388.00000,0.51483,-5.33107,0.82163
711392.00000,0.35544,-5.28196,0.66663
711396.00000,0.19569,-5.23450,0.51153
711400.00000,0.03574,-5.17767,0.35637
711404.00000,-0.12424,-5.11973,0.20114
711408.00000,-0.28410,-5.05320,0.04584
711412.00000,-0.44367,-4.98311,-0.10954
711416.00000,-0.60279,-4.90879,-0.26500
711420.00000,-0.76128,-4.82266,-0.42042
711424.00000,-0.91900,-4.74154,-0.57557
711428.00000,-1.07578,-4.65344,-0.73017
711432.00000,-1.23145,-4.54830,-0.88398
711436.00000,-1.38587,-4.43797,-1.03683
711440.00000,-1.53886,-4.32767,-1.18857
711444.00000,-1.69028,-4.21237,-1.33903
711448.00000,-1.83997,-4.09276,-1.48805
711452.00000,-1.98778,-3.95338,-1.63550
711456.00000,-2.13355,-3.81006,-1.78121
711460.00000,-2.27713,-3.66323,-1.92506
711464.00000,-2.41839,-3.51678,-2.06689
711468.00000,-2.55716,-3.36684,-2.20656
711472.00000,-2.69332,-3.21465,-2.34395
711476.00000,-2.82672,-3.06280,-2.47894
711480.00000,-2.95723,-2.90905,-2.61139
711484.00000,-3.08471,-2.75281,-2.74119
711488.00000,-3.20903,-2.59674,-2.86820
711492.00000,-3.33007,-2.43745,-2.99230
711496.00000,-3.44769,-2.28124,-3.11337
711500.00000,-3.56179,-2.12734,-3.23128
711504.00000,-3.67223,-1.97271,-3.34592
711508.00000,-3.77892,-1.81963,-3.45715
711512.00000,-3.88174,-1.66258,-3.56488
711516.00000,-3.98059,-1.50915,-3.66899
711520.00000,-4.07535,-1.35814,-3.76940
711524.00000,-4.16595,-1.20891,-3.86599
711528.00000,-4.25228,-1.06060,-3.95865
711532.00000,-4.33426,-0.93479,-4.04729
711536.00000,-4.41179,-0.81304,-4.13182
711540.00000,-4.48481,-0.69666,-4.21215
711544.00000,-4.55324,-0.57955,-4.28822
711548.00000,-4.61701,-0.46769,-4.35994
711552.00000,-4.67605,-0.27704,-4.42726
711556.00000,-4.73030,-0.08505,-4.49014
711560.00000,-4.77971,0.10814,-4.54854
711564.00000,-4.82422,0.29729,-4.60239
711568.00000,-4.86380,0.49288,-4.65165
711572.00000,-4.89839,0.68783,-4.69624
711576.00000,-4.92797,0.87835,-4.73616
711580.00000,-4.95250,1.06107,-4.77138
711584.00000,-4.97197,1.25078,-4.80190
711588.00000,-4.98634,1.43686,-4.82771
711592.00000,-4.99560,1.61777,-4.84881
711596.00000,-4.99975,1.80507,-4.86518
711600.00000,-4.99878,1.98702,-4.87680
711604.00000,-4.99270,2.16218,-4.88363
711608.00000,-4.98150,2.34133,-4.88563
711612.00000,-4.96520,2.52089,-4.88276
711616.00000,-4.94381,2.70035,-4.87505
711620.00000,-4.91737,2.87645,-4.86251
711624.00000,-4.88589,3.04737,-4.84514
711628.00000,-4.84940,3.22098,-4.82296
711632.00000,-4.80796,3.30954,-4.79599
711636.00000,-4.76158,3.38719,-4.76428
711640.00000,-4.71034,3.46669,-4.72788
711644.00000,-4.65427,3.54073,-4.68682
711648.00000,-4.59343,3.60312,-4.64115
711652.00000,-4.52789,3.75023,-4.59094
711656.00000,-4.45772,3.90024,-4.53625
711660.00000,-4.38298,4.04790,-4.47714
711664.00000,-4.30375,4.19117,-4.41365
711668.00000,-4.22012,4.33060,-4.34584
711672.00000,-4.13216,4.47031,-4.27378
711676.00000,-4.03998,4.60588,-4.19754
711680.00000,-3.94365,4.74207,-4.11722
711684.00000,-3.84329,4.87258,-4.03288
711688.00000,-3.73900,5.00118,-3.94461
711692.00000,-3.63087,5.12563,-3.85251
711696.00000,-3.51903,5.24016,-3.75666
711700.00000,-3.40359,5.35824,-3.65715
711704.00000,-3.28466,5.47624,-3.55404
711708.00000,-3.16236,5.58544,-3.44740
711712.00000,-3.03683,5.69090,-3.33730
711716.00000,-2.90819,5.79629,-3.22386
711720.00000,-2.77657,5.89331,-3.10718
711724.00000,-2.64211,5.98511,-2.98734
711728.00000,-2.50495,6.07935,-2.86442
711732.00000,-2.36521,6.07853,-2.73851
711736.00000,-2.22306,6.07159,-2.60970
711740.00000,-2.07863,6.06632,-2.47812
711744.00000,-1.93207,6.04397,-2.34386
711748.00000,-1.78354,6.02194,-2.20705
711752.00000,-1.63318,5.97413,-2.06786
711756.00000,-1.48114,5.92180,-1.92643
711760.00000,-1.32759,5.86346,-1.78293
711764.00000,-1.17268,5.80520,-1.63747
711768.00000,-1.01657,5.73811,-1.49017
711772.00000,-0.85942,5.66969,-1.34115
711776.00000,-0.70139,5.59746,-1.19058
711780.00000,-0.54264,5.51870,-1.03862
711784.00000,-0.38333,5.43675,-0.88543
711788.00000,-0.22363,5.35119,-0.73118
711792.00000,-0.06370,5.25974,-0.57606
711796.00000,0.09629,5.16557,-0.42030
711800.00000,0.25618,5.06554,-0.26414
711804.00000,0.41581,4.96299,-0.10790
711808.00000,0.57502,4.85605,0.04816
711812.00000,0.73364,4.74619,0.20395
711816.00000,0.89150,4.63229,0.35946
711820.00000,1.04845,4.51085,0.51472
711824.00000,1.20433,4.39470,0.66975
711828.00000,1.35898,4.26861,0.82459
711832.00000,1.51223,4.16138,0.97920
711836.00000,1.66394,4.04600,1.13337
711840.00000,1.81394,3.92695,1.28678
711844.00000,1.96209,3.80913,1.43913
711848.00000,2.10823,3.68707,1.59018
711852.00000,2.25220,3.52889,1.73969
711856.00000,2.39387,3.37235,1.88748
711860.00000,2.53310,3.21339,2.03334
711864.00000,2.66972,3.04819,2.17708
711868.00000,2.80362,2.88092,2.31850
711872.00000,2.93464,2.71318,2.45742
711876.00000,3.06266,2.54860,2.59365
711880.00000,3.18754,2.37986,2.72704
711884.00000,3.30916,2.21542,2.85744
711888.00000,3.42739,2.04589,2.98471
711892.00000,3.54211,1.87680,3.10871
711896.00000,3.65320,1.70945,3.22930
711900.00000,3.76055,1.54285,3.34635
711904.00000,3.86406,1.37589,3.45972
711908.00000,3.96360,1.21198,3.56926
711912.00000,4.05909,1.04896,3.67484
711916.00000,4.15042,0.88843,3.77634
711920.00000,4.23750,0.73117,3.87365
711924.00000,4.32025,0.57380,3.96668
711928.00000,4.39857,0.41958,4.05531
711932.00000,4.47238,0.29821,4.13945
711936.00000,4.54162,0.18050,4.21902
711940.00000,4.60620,0.06669,4.29397
711944.00000,4.66607,-0.04298,4.36422
711948.00000,4.72117,-0.14483,4.42969
711952.00000,4.77143,-0.32692,4.49034
711956.00000,4.81680,-0.51243,4.54613
711960.00000,4.85724,-0.69615,4.59705
711964.00000,4.89271,-0.88789,4.64307
711968.00000,4.92316,-1.07513,4.68414
711972.00000,4.94858,-1.25809,4.72025
711976.00000,4.96893,-1.44953,4.75139
711980.00000,4.98419,-1.63842,4.77757
711984.00000,4.99435,-1.82827,4.79879
711988.00000,4.99940,-2.01523,4.81504
711992.00000,4.99932,-2.20650,4.82632
711996.00000,4.99413,-2.39963,4.83263
712000.00000,4.98382,-2.59538,4.83398
712004.00000,4.96841,-2.78962,4.83034
712008.00000,4.94792,-2.97999,4.82170
712012.00000,4.92235,-3.17192,4.80804
712016.00000,4.89175,-3.36770,4.78941
712020.00000,4.85614,-3.56308,4.76585
712024.00000,4.81556,-3.75585,4.73739
712028.00000,4.77004,-3.95133,4.70402
712032.00000,4.71964,-4.06246,4.66579
712036.00000,4.66441,-4.16911,4.62271
712040.00000,4.60440,-4.27205,4.57485
712044.00000,4.53968,-4.36763,4.52226
712048.00000,4.47031,-4.46536,4.46497
712052.00000,4.39637,-4.57463,4.40306
712056.00000,4.31792,-4.67187,4.33660
712060.00000,4.23505,-4.76727,4.26572
712064.00000,4.14784,-4.85745,4.19046
712068.00000,4.05639,-4.94805,4.11086
712072.00000,3.96078,-5.02807,4.02698
712076.00000,3.86112,-5.10673,3.93892
712080.00000,3.75750,-5.17994,3.84677
712084.00000,3.65004,-5.24185,3.75061
712088.00000,3.53884,-5.31430,3.65050
712092.00000,3.42402,-5.37650,3.54657
712096.00000,3.30569,-5.43700,3.43894
712100.00000,3.18397,-5.48911,3.32774
712104.00000,3.05900,-5.54369,3.21305
712108.00000,2.93089,-5.59407,3.09495
712112.00000,2.79978,-5.63990,2.97355
712116.00000,2.66581,-5.67740,2.84897
712120.00000,2.52911,-5.71441,2.72134
712124.00000,2.38981,-5.73704,2.59076
712128.00000,2.24807,-5.75827,2.45733
712132.00000,2.10403,-5.75864,2.32119
712136.00000,1.95783,-5.75634,2.18249
712140.00000,1.80963,-5.74752,2.04137
712144.00000,1.65958,-5.73174,1.89796
712148.00000,1.50783,-5.70534,1.75242
712152.00000,1.35453,-5.68120,1.60492
712156.00000,1.19984,-5.64720,1.45567
712160.00000,1.04393,-5.60333,1.30484
712164.00000,0.88695,-5.56224,1.15261
712168.00000,0.72906,-5.50697,0.99916
712172.00000,0.57042,-5.44872,0.84468
712176.00000,0.41120,-5.38222,0.68939
712180.00000,0.25156,-5.31603,0.53358
712184.00000,0.09166,-5.23739,0.37754
712188.00000,-0.06833,-5.15478,0.22145
712192.00000,-0.22825,-5.06390,0.06538
712196.00000,-0.38794,-4.97403,-0.09067
712200.00000,-0.54723,-4.87632,-0.24669
712204.00000,-0.70596,-4.78098,-0.40267
712208.00000,-0.86397,-4.67467,-0.55861
712212.00000,-1.02110,-4.57269,-0.71439
712216.00000,-1.17717,-4.46176,-0.86976
712220.00000,-1.33205,-4.34665,-1.02443
712224.00000,-1.48556,-4.23366,-1.17816
712228.00000,-1.63755,-4.11701,-1.33075
712232.00000,-1.78786,-3.99700,-1.48204
712236.00000,-1.93634,-3.87439,-1.63184
712240.00000,-2.08284,-3.75031,-1.78000
712244.00000,-2.22720,-3.62323,-1.92635
712248.00000,-2.36929,-3.49375,-2.07072
712252.00000,-2.50895,-3.35542,-2.21295
712256.00000,-2.64604,-3.21174,-2.35289
712260.00000,-2.78042,-3.06636,-2.49039
712264.00000,-2.91195,-2.92614,-2.62530
712268.00000,-3.04050,-2.78124,-2.75748
712272.00000,-3.16594,-2.63848,-2.88678
712276.00000,-3.28814,-2.49499,-3.01308
712280.00000,-3.40697,-2.35010,-3.13626
712284.00000,-3.52231,-2.20455,-3.25618
712288.00000,-3.63405,-2.06279,-3.37273
712292.00000,-3.74207,-1.91810,-3.48577
712296.00000,-3.84625,-1.78062,-3.59522
712300.00000,-3.94649,-1.64400,-3.70095
712304.00000,-4.04270,-1.50772,-3.80287
712308.00000,-4.13476,-1.37596,-3.90086
712312.00000,-4.22259,-1.23910,-3.99481
712316.00000,-4.30610,-1.11065,-4.08466
712320.00000,-4.38520,-0.98621,-4.17032
712324.00000,-4.45981,-0.86310,-4.25172
712328.00000,-4.52985,-0.74301,-4.32878
712332.00000,-4.59526,-0.63534,-4.40142
712336.00000,-4.65595,-0.53195,-4.46961
712340.00000,-4.71189,-0.43634,-4.53330
712344.00000,-4.76299,-0.33887,-4.59245
712348.00000,-4.80922,-0.25014,-4.64700
712352.00000,-4.85053,-0.06094,-4.69692
712356.00000,-4.88687,0.13089,-4.74220
712360.00000,-4.91820,0.32348,-4.78283
712364.00000,-4.94450,0.50681,-4.81880
712368.00000,-4.96574,0.69961,-4.85007
712372.00000,-4.98189,0.89411,-4.87666
712376.00000,-4.99294,1.08765,-4.89859
712380.00000,-4.99888,1.27240,-4.91588
712384.00000,-4.99970,1.46153,-4.92855
712388.00000,-4.99541,1.64968,-4.93662
712392.00000,-4.98599,1.83233,-4.94011
712396.00000,-4.97147,2.02580,-4.93904
712400.00000,-4.95187,2.21451,-4.93342
712404.00000,-4.92719,2.39378,-4.92325
712408.00000,-4.89746,2.58058,-4.90851
712412.00000,-4.86272,2.76733,-4.88920
712416.00000,-4.82301,2.94959,-4.86534
712420.00000,-4.77835,3.13581,-4.83698
712424.00000,-4.72880,3.31632,-4.80414
712428.00000,-4.67441,3.49729,-4.76685
712432.00000,-4.61523,3.57171,-4.72513
712436.00000,-4.55133,3.63557,-4.67902
712440.00000,-4.48277,3.69860,-4.62854
712444.00000,-4.40962,3.76440,-4.57372
712448.00000,-4.33195,3.81815,-4.51463
712452.00000,-4.24985,3.95357,-4.45134
712456.00000,-4.16339,4.08953,-4.38397
712460.00000,-4.07267,4.22547,-4.31260
712464.00000,-3.97779,4.35667,-4.23730
712468.00000,-3.87883,4.48344,-4.15811
712472.00000,-3.77589,4.60787,-4.07505
712476.00000,-3.66909,4.72537,-3.98819
712480.00000,-3.55854,4.84516,-3.89760
712484.00000,-3.44434,4.95967,-3.80340
712488.00000,-3.32662,5.06997,-3.70570
712492.00000,-3.20548,5.17416,-3.60462
712496.00000,-3.08107,5.27311,-3.50024
712500.00000,-2.95350,5.36955,-3.39262
712504.00000,-2.82291,5.46555,-3.28179
712508.00000,-2.68943,5.55876,-3.16777
712512.00000,-2.55319,5.64804,-3.05063
712516.00000,-2.41434,5.73214,-2.93047
712520.00000,-2.27302,5.81059,-2.80741
712524.00000,-2.12936,5.88122,-2.68158
712528.00000,-1.98353,5.95053,-2.55305
712532.00000,-1.83567,5.92653,-2.42194
712536.00000,-1.68593,5.89725,-2.28832
712540.00000,-1.53446,5.86641,-2.15231
712544.00000,-1.38143,5.82060,-2.01403
712548.00000,-1.22697,5.77458,-1.87360
712552.00000,-1.07126,5.71079,-1.73121
712556.00000,-0.91446,5.64006,-1.58702
712560.00000,-0.75671,5.56220,-1.44119
712564.00000,-0.59820,5.48691,-1.29386
712568.00000,-0.43907,5.40251,-1.14515
712572.00000,-0.27949,5.31772,-0.99519
712576.00000,-0.11962,5.22863,-0.84414
712580.00000,0.04037,5.13639,-0.69218
712584.00000,0.20031,5.03902,-0.53948
712588.00000,0.36006,4.94006,-0.38627
712592.00000,0.51943,4.83511,-0.23286
712596.00000,0.67827,4.73072,-0.07955
712600.00000,0.83642,4.61885,0.07348
712604.00000,0.99371,4.50846,0.22623
712608.00000,1.14998,4.39468,0.37868
712612.00000,1.30507,4.27842,0.53084
712616.00000,1.45883,4.15603,0.68271
712620.00000,1.61110,4.03109,0.83429
712624.00000,1.76171,3.91276,0.98546
712628.00000,1.91053,3.78649,1.13598
712632.00000,2.05738,3.67215,1.28555
712636.00000,2.20213,3.55366,1.43392
712640.00000,2.34463,3.43302,1.58090
712644.00000,2.48472,3.31136,1.72629
712648.00000,2.62227,3.18518,1.86990
712652.00000,2.75713,3.01248,2.01153
712656.00000,2.88917,2.84285,2.15099
712660.00000,3.01826,2.66760,2.28811
712664.00000,3.14425,2.48922,2.42271
712668.00000,3.26702,2.30376,2.55459
712672.00000,3.38645,2.11930,2.68360
712676.00000,3.50241,1.93679,2.80958
712680.00000,3.61479,1.75214,2.93239
712684.00000,3.72346,1.56895,3.05192
712688.00000,3.82832,1.38014,3.16803
712692.00000,3.92926,1.19069,3.28060
712696.00000,4.02618,1.00371,3.38947
712700.00000,4.11898,0.81528,3.49452
712704.00000,4.20755,0.62547,3.59562
712708.00000,4.29182,0.43649,3.69261
712712.00000,4.37170,0.24724,3.78539
712716.00000,4.44710,0.06100,3.87387
712720.00000,4.51794,-0.12374,3.95795
712724.00000,4.58416,-0.30719,4.03754
712728.00000,4.64569,-0.48842,4.11255
712732.00000,4.70246,-0.62499,4.18287
712736.00000,4.75441,-0.75847,4.24844
712740.00000,4.80150,-0.88886,4.30916
712744.00000,4.84367,-1.01370,4.36498
712748.00000,4.88088,-1.12941,4.41585
712752.00000,4.91309,-1.29463,4.46173
712756.00000,4.94027,-1.46380,4.50263
712760.00000,4.96239,-1.63162,4.53852
712764.00000,4.97944,-1.80555,4.56938
712768.00000,4.99138,-1.97531,4.59517
712772.00000,4.99821,-2.14318,4.61585
712776.00000,4.99993,-2.31395,4.63141
712780.00000,4.99653,-2.47975,4.64184
712784.00000,4.98801,-2.64714,4.64714
712788.00000,4.97438,-2.81094,4.64733
712792.00000,4.95566,-2.97496,4.64244
712796.00000,4.93186,-3.13828,4.63250
712800.00000,4.90302,-3.30181,4.61754
712804.00000,4.86915,-3.46561,4.59753
712808.00000,4.83030,-3.62391,4.57245
712812.00000,4.78651,-3.78780,4.54232
712816.00000,4.73781,-3.95021,4.50715
712820.00000,4.68426,-4.10874,4.46703
712824.00000,4.62592,-4.26802,4.42200
712828.00000,4.56284,-4.42930,4.37213
712832.00000,4.49508,-4.53639,4.31747
712836.00000,4.42273,-4.63602,4.25809
712840.00000,4.34584,-4.73118,4.19407
712844.00000,4.26451,-4.82009,4.12545
712848.00000,4.17881,-4.90549,4.05229
712852.00000,4.08883,-5.00571,3.97469
712856.00000,3.99467,-5.09577,3.89278
712860.00000,3.89641,-5.18991,3.80669
712864.00000,3.79416,-5.27259,3.71653
712868.00000,3.68803,-5.35581,3.62235
712872.00000,3.57813,-5.43038,3.52424
712876.00000,3.46456,-5.50430,3.42228
712880.00000,3.34744,-5.57484,3.31658
712884.00000,3.22689,-5.63425,3.20723
712888.00000,3.10305,-5.69906,3.09434
712892.00000,2.97602,-5.74734,2.97803
712896.00000,2.84595,-5.79775,2.85848
712900.00000,2.71296,-5.84126,2.73581
712904.00000,2.57719,-5.88132,2.61014
712908.00000,2.43879,-5.92209,2.48154
712912.00000,2.29789,-5.95395,2.35015
712916.00000,2.15463,-5.97979,2.21609
712920.00000,2.00917,-6.00007,2.07952
712924.00000,1.86165,-6.00876,1.94056
712928.00000,1.71223,-6.01638,1.79934
712932.00000,1.56105,-5.99301,1.65601
712936.00000,1.40828,-5.96748,1.51070
712940.00000,1.25406,-5.93155,1.36358
712944.00000,1.09856,-5.89483,1.21475
712948.00000,0.94193,-5.84353,1.06438
712952.00000,0.78434,-5.78402,0.91262
712956.00000,0.62595,-5.71387,0.75968
712960.00000,0.46691,-5.63606,0.60573
712964.00000,0.30740,-5.55707,0.45099
712968.00000,0.14757,-5.46690,0.29571
712972.00000,-0.01240,-5.37538,0.14017
712976.00000,-0.17237,-5.27830,-0.01543
712980.00000,-0.33216,-5.17987,-0.17101
712984.00000,-0.49161,-5.07250,-0.32656
712988.00000,-0.65055,-4.95599,-0.48207
712992.00000,-0.80883,-4.83486,-0.63750
712996.00000,-0.96629,-4.71371,-0.79285
713000.00000,-1.12275,-4.59053,-0.94802
713004.00000,-1.27806,-4.46743,-1.10278
713008.00000,-1.43206,-4.33376,-1.25684
713012.00000,-1.58460,-4.20901,-1.40995
713016.00000,-1.73552,-4.07693,-1.56190
713020.00000,-1.88466,-3.94361,-1.71249
713024.00000,-2.03186,-3.80923,-1.86155
713028.00000,-2.17699,-3.67464,-2.00889
713032.00000,-2.31989,-3.54722,-2.15436
713036.00000,-2.46041,-3.42014,-2.29779
713040.00000,-2.59842,-3.28986,-2.43902
713044.00000,-2.73376,-3.15854,-2.57791
713048.00000,-2.86631,-3.02692,-2.71429
713052.00000,-2.99592,-2.86246,-2.84800
713056.00000,-3.12246,-2.69130,-2.97888
713060.00000,-3.24580,-2.52051,-3.10680
713064.00000,-3.36583,-2.35187,-3.23160
713068.00000,-3.48240,-2.17949,-3.35315
713072.00000,-3.59541,-2.01004,-3.47132
713076.00000,-3.70474,-1.83808,-3.58599
713080.00000,-3.81027,-1.66424,-3.69704
713084.00000,-3.91191,-1.48995,-3.80432
713088.00000,-4.00954,-1.32140,-3.90772
713092.00000,-4.10306,-1.15007,-4.00713
713096.00000,-4.19238,-0.98725,-4.10246
713100.00000,-4.27741,-0.82333,-4.19362
713104.00000,-4.35806,-0.65974,-4.28051
713108.00000,-4.43425,-0.50206,-4.36303
713112.00000,-4.50589,-0.33817,-4.44108
713116.00000,-4.57293,-0.18188,-4.51458
713120.00000,-4.63528,-0.02952,-4.58346
713124.00000,-4.69288,0.12093,-4.64765
713128.00000,-4.74568,0.26829,-4.70708
713132.00000,-4.79362,0.37939,-4.76171
713136.00000,-4.83665,0.48637,-4.81147
713140.00000,-4.87473,0.58650,-4.85632
713144.00000,-4.90782,0.68262,-4.89620
713148.00000,-4.93588,0.77091,-4.93107
713152.00000,-4.95889,0.91865,-4.96095
713156.00000,-4.97683,1.06484,-4.98584
713160.00000,-4.98966,1.20999,-5.00577
713164.00000,-4.99739,1.34577,-5.02075
713168.00000,-5.00000,1.49221,-5.03079
713172.00000,-4.99749,1.63941,-5.03589
713176.00000,-4.98986,1.78811,-5.03606
713180.00000,-4.97713,1.92799,-5.03133
713184.00000,-4.95930,2.06954,-5.02176
713188.00000,-4.93639,2.21142,-5.00741
713192.00000,-4.90842,2.34432,-4.98834
713196.00000,-4.87543,2.48821,-4.96458
713200.00000,-4.83745,2.63056,-4.93617
713204.00000,-4.79452,2.76704,-4.90311
713208.00000,-4.74667,2.90773,-4.86541
713212.00000,-4.69397,3.04854,-4.82311
713216.00000,-4.63646,3.18263,-4.77627
713220.00000,-4.57420,3.32500,-4.72500
713224.00000,-4.50726,3.46596,-4.66938
713228.00000,-4.43570,3.60213,-4.60948
713232.00000,-4.35960,3.67150,-4.54537
713236.00000,-4.27904,3.73537,-4.47711
713240.00000,-4.19410,3.79985,-4.40481
713244.00000,-4.10486,3.86954,-4.32855
713248.00000,-4.01142,3.92378,-4.24842
713252.00000,-3.91387,4.05453,-4.16453
713256.00000,-3.81232,4.18355,-4.07700
713260.00000,-3.70686,4.31419,-3.98595
713264.00000,-3.59760,4.43743,-3.89144
713268.00000,-3.48467,4.55606,-3.79354
713272.00000,-3.36816,4.67301,-3.69237
713276.00000,-3.24820,4.78105,-3.58803
713280.00000,-3.12492,4.88870,-3.48067
713284.00000,-2.99844,4.98772,-3.37039
713288.00000,-2.86889,5.08479,-3.25732
713292.00000,-2.73640,5.17326,-3.14156
713296.00000,-2.60111,5.25842,-3.02323
713300.00000,-2.46316,5.33526,-2.90239
713304.00000,-2.32269,5.40888,-2.77913
713308.00000,-2.17983,5.48556,-2.65353
713312.00000,-2.03475,5.55760,-2.52567
713316.00000,-1.88758,5.62079,-2.39568
713320.00000,-1.73848,5.67716,-2.26364
713324.00000,-1.58759,5.72298,-2.12967
713328.00000,-1.43509,5.76674,-1.99382
713332.00000,-1.28111,5.72386,-1.85621
713336.00000,-1.12582,5.67623,-1.71692
713340.00000,-0.96938,5.62374,-1.57606
713344.00000,-0.81195,5.56094,-1.43375
713348.00000,-0.65368,5.49645,-1.29013
713352.00000,-0.49475,5.41508,-1.14535
713356.00000,-0.33531,5.32779,-0.99955
713360.00000,-0.17552,5.22911,-0.85289
713364.00000,-0.01556,5.13447,-0.70549
713368.00000,0.14442,5.03164,-0.55747
713372.00000,0.30425,4.92831,-0.40900
713376.00000,0.46377,4.82401,-0.26031
713380.00000,0.62282,4.71724,-0.11166
713384.00000,0.78123,4.60474,0.03678
713388.00000,0.93883,4.48916,0.18495
713392.00000,1.09548,4.37290,0.33282
713396.00000,1.25101,4.25623,0.48038
713400.00000,1.40525,4.13314,0.62763
713404.00000,1.55806,4.01169,0.77457
713408.00000,1.70927,3.89068,0.92111
713412.00000,1.85873,3.76622,1.06703
713416.00000,2.00628,3.63453,1.21205
713420.00000,2.15178,3.50690,1.35596
713424.00000,2.29508,3.38062,1.49858
713428.00000,2.43603,3.24806,1.63974
713432.00000,2.57449,3.13000,1.77927
713436.00000,2.71031,3.01033,1.91701
713440.00000,2.84335,2.89044,2.05279
713444.00000,2.97348,2.76784,2.18644
713448.00000,3.10057,2.64140,2.31780
713452.00000,3.22448,2.47104,2.44670
713456.00000,3.34510,2.30165,2.57298
713460.00000,3.46228,2.12696,2.69651
713464.00000,3.57592,1.95019,2.81712
713468.00000,3.68590,1.76669,2.93465
713472.00000,3.79211,1.58172,3.04895
713476.00000,3.89443,1.39898,3.15988
713480.00000,3.99277,1.21501,3.26732
713484.00000,4.08701,1.03196,3.37116
713488.00000,4.17708,0.84161,3.47129
713492.00000,4.26286,0.65086,3.56759
713496.00000,4.34428,0.46223,3.65997
713500.00000,4.42126,0.26815,3.74830
713504.00000,4.49370,0.07692,3.83249
713508.00000,4.56155,-0.11312,3.91240
713512.00000,4.62472,-0.30680,3.98792
713516.00000,4.68316,-0.50010,4.05899
713520.00000,4.73680,-0.69015,4.12555
713524.00000,4.78560,-0.87771,4.18753
713528.00000,4.82949,-1.06524,4.24485
713532.00000,4.86844,-1.20894,4.29744
713536.00000,4.90240,-1.35112,4.34525
713540.00000,4.93134,-1.49165,4.38825
713544.00000,4.95524,-1.62515,4.42636
713548.00000,4.97406,-1.75119,4.45955
713552.00000,4.98779,-1.92122,4.48777
713556.00000,4.99641,-2.09562,4.51101
713560.00000,4.99991,-2.26747,4.52930
713564.00000,4.99830,-2.44419,4.54262
713568.00000,4.99157,-2.61942,4.55093
713572.00000,4.97972,-2.79180,4.55423
713576.00000,4.96278,-2.96231,4.55254
713580.00000,4.94076,-3.12714,4.54587
713584.00000,4.91367,-3.29275,4.53423
713588.00000,4.88156,-3.45695,4.51760
713592.00000,4.84445,-3.61718,4.49602
713596.00000,4.80238,-3.77522,4.46954
713600.00000,4.75539,-3.93075,4.43820
713604.00000,4.70353,-4.08785,4.40202
713608.00000,4.64685,-4.23729,4.36100
713612.00000,4.58542,-4.39329,4.31514
713616.00000,4.51929,-4.54396,4.26450
713620.00000,4.44854,-4.68739,4.20912
713624.00000,4.37323,-4.83327,4.14904
713628.00000,4.29344,-4.98071,4.08430
713632.00000,4.20926,-5.07803,4.01497
713636.00000,4.12076,-5.16430,3.94114
713640.00000,4.02805,-5.24768,3.86288
713644.00000,3.93121,-5.32416,3.78027
713648.00000,3.83035,-5.39193,3.69339
713652.00000,3.72557,-5.46572,3.60233
713656.00000,3.61697,-5.53465,3.50723
713660.00000,3.50466,-5.60648,3.40818
713664.00000,3.38877,-5.66932,3.30530
713668.00000,3.26941,-5.72467,3.19865
713672.00000,3.14670,-5.77891,3.08835
713676.00000,3.02077,-5.82731,2.97450
713680.00000,2.89175,-5.87278,2.85725
713684.00000,2.75976,-5.91681,2.73670
713688.00000,2.62495,-5.95371,2.61298
713692.00000,2.48746,-5.97901,2.48621
713696.00000,2.34741,-6.00292,2.35653
713700.00000,2.20496,-6.02113,2.22408
713704.00000,2.06026,-6.02803,2.08896
713708.00000,1.91344,-6.03409,1.95130
713712.00000,1.76467,-6.02795,1.81124
