294224,2.99384,2.88716,0,,,,,0
294228,2.99333,2.8862,0,,,,,0.004
294232,2.99279,2.92379,0,,,,,0.008
294236,2.99224,2.91559,0,,,,,0.012
294240,2.99166,2.90899,0,,,,,0.016
294244,2.99106,2.88032,0,,,,,0.02
294248,2.99044,2.89109,0,,,,,0.024
294252,2.9898,2.87883,0,,,,,0.028
294256,2.98914,2.88061,0,,,,,0.032
294260,2.98845,2.89096,0,,,,,0.036
294264,2.98774,2.87218,0,,,,,0.04
294268,2.98701,2.89086,0,,,,,0.044
294272,2.98626,2.85933,0,,,,,0.048
294276,2.98549,2.83987,0,,,,,0.052
294280,2.98469,2.85807,0,,,,,0.056
294284,2.98387,2.85093,0,,,,,0.06
294288,2.98303,2.85157,0,,,,,0.064
294292,2.98216,2.86326,0,,,,,0.068
294296,2.98127,2.83125,0,,,,,0.072
294300,2.98036,2.84259,0,,,,,0.076
294304,2.97943,2.83188,0,,,,,0.08
294308,2.97847,2.86847,0,,,,,0.084
294312,2.97749,2.8398,0,,,,,0.088
294316,2.97649,2.82968,0,,,,,0.092
294320,2.97547,2.82381,0,,,,,0.096
294324,2.97442,2.83607,0,,,,,0.1
294328,2.97334,2.8353,0,,,,,0.104
294332,2.97225,2.8718,0,,,,,0.108
294336,2.97113,2.86399,0,,,,,0.112
294340,2.96998,2.85672,0,,,,,0.116
294344,2.96882,2.82836,0,,,,,0.12
294348,2.96762,2.83556,0,,,,,0.124
294352,2.96641,2.82332,0,,,,,0.128
294356,2.96517,2.82505,0,,,,,0.132
294360,2.9639,2.83606,0,,,,,0.136
294364,2.96262,2.81678,0,,,,,0.14
294368,2.9613,2.83314,0,,,,,0.144
294372,2.95997,2.80215,0,,,,,0.148
294376,2.9586,2.78159,0,,,,,0.152
294380,2.95722,2.80144,0,,,,,0.156
294384,2.95581,2.79222,0,,,,,0.16
294388,2.95437,2.79163,0,,,,,0.164
294392,2.95291,2.8029,0,,,,,0.168
294396,2.95142,2.77129,0,,,,,0.172
294400,2.94991,2.78253,0,,,,,0.176
294404,2.94838,2.77046,0,,,,,0.18
294408,2.94682,2.80466,0,,,,,0.184
294412,2.94523,2.77625,0,,,,,0.188
294416,2.94362,2.7665,0,,,,,0.192
294420,2.94198,2.75904,0,,,,,0.196
294424,2.94032,2.76799,0,,,,,0.2
294428,2.93863,2.7673,0,,,,,0.204
294432,2.93691,2.80285,0,,,,,0.208
294436,2.93517,2.79553,0,,,,,0.212
294440,2.9334,2.78726,0,,,,,0.216
294444,2.93161,2.75936,0,,,,,0.22
294448,2.92979,2.76274,0,,,,,0.224
294452,2.92795,2.75059,0,,,,,0.228
294456,2.92608,2.7524,0,,,,,0.232
294460,2.92418,2.76398,0,,,,,0.236
294464,2.92226,2.74413,0,,,,,0.24
294468,2.92031,2.75813,0,,,,,0.244
294472,2.91833,2.72749,0,,,,,0.248
294476,2.91632,2.70581,0,,,,,0.252
294480,2.91429,2.72759,0,,,,,0.256
294484,2.91224,2.71615,0.00007,,,,,0.26
294488,2.91015,2.71436,0.00045,,,,,0.264
294492,2.90804,2.72513,0.0015,,,,,0.268
294496,2.9059,2.69378,0.00355,,,,,0.272
294500,2.90373,2.70508,0.00673,,,,,0.276
294504,2.90154,2.69151,0.01106,,,,,0.28
294508,2.89932,2.72307,0.01657,,,,,0.284
294512,2.89707,2.69496,0.02315,,,,,0.288
294516,2.8948,2.68576,0.03064,,,,,0.292
294520,2.89249,2.6764,0.03897,,,,,0.296
294524,2.89016,2.68184,0.0483,,,,,0.3
294528,2.8878,2.68106,0.05891,,,,,0.304
294532,2.88542,2.7159,0.07106,,,,,0.308
294536,2.883,2.70933,0.08485,,,,,0.312
294540,2.88056,2.69973,0.10023,,,,,0.316
294544,2.87809,2.6725,0.1171,,,,,0.32
294548,2.87559,2.67157,0.13546,,,,,0.324
294552,2.87306,2.65975,0.15534,,,,,0.328
294556,2.87051,2.66183,0.1768,,,,,0.332
294560,2.86792,2.67383,0.19996,,,,,0.336
294564,2.86531,2.65328,0.22497,,,,,0.34
294568,2.86267,2.66501,0.25197,,,,,0.344
294572,2.86,2.63458,0.28096,,,,,0.348
294576,2.8573,2.61153,0.31183,,,,,0.352
294580,2.85457,2.63563,0.3444,,,,,0.356
294584,2.85182,2.62192,0.37853,,,,,0.36
294588,2.84903,2.6188,0.41409,,,,,0.364
294592,2.84622,2.6291,0.45092,,,,,0.368
294596,2.84337,2.59781,0.48892,,,,,0.372
294600,2.8405,2.6094,0.52796,,,,,0.376
294604,2.8376,2.59432,0.56793,,,,,0.38
294608,2.83466,2.62291,0.60874,,,,,0.384
294612,2.8317,2.59503,0.65027,,,,,0.388
294616,2.82871,2.58665,0.69244,,,,,0.392
294620,2.82569,2.57522,0.73513,,,,,0.396
294624,2.82264,2.57689,0.77824,,,,,0.4
294628,2.81956,2.57558,0.82168,,,,,0.404
294632,2.81645,2.61032,0.86537,,,,,0.408
294636,2.81331,2.60547,0.90926,,,,,0.412
294640,2.81014,2.59421,0.95328,,,,,0.416
294644,2.80694,2.56818,0.9974,,,,,0.42
294648,2.80371,2.56139,1.0416,,,,,0.424
294652,2.80046,2.55063,1.08584,,,,,0.428
294656,2.79717,2.55353,1.13012,,,,,0.432
294660,2.79384,2.56548,1.17438,,,,,0.436
294664,2.79049,2.54387,1.2186,,,,,0.44
294668,2.78711,2.55381,1.26273,,,,,0.444
294672,2.7837,2.52385,1.30671,,,,,0.448
294676,2.78026,2.49836,1.3505,,,,,0.452
294680,2.77678,2.52551,1.39403,,,,,0.456
