0.03081,0.06946,-0.073,0.00179,-0.03926,0.12343,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.076
0.03113,0.06959,-0.0706,0.00249,-0.03809,0.12471,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.08
0.03144,0.06969,-0.06818,0.00319,-0.03692,0.12594,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.084
0.03174,0.06976,-0.06573,0.00388,-0.03572,0.12712,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.088
0.03203,0.0698,-0.06325,0.00457,-0.03452,0.12825,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.092
0.0323,0.06981,-0.06075,0.00526,-0.0333,0.12933,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.096
0.03255,0.0698,-0.05822,0.00595,-0.03206,0.13036,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.1
0.0328,0.06976,-0.05568,0.00664,-0.03082,0.13133,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.104
0.03303,0.06969,-0.0531,0.00732,-0.02956,0.13225,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.108
0.03325,0.06959,-0.05051,0.008,-0.02829,0.13312,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.112
0.03346,0.06946,-0.0479,0.00868,-0.027,0.13394,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.116
0.03365,0.06931,-0.04526,0.00936,-0.02571,0.1347,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.12
0.03383,0.06913,-0.04261,0.01003,-0.02441,0.13541,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.124
0.03399,0.06892,-0.03995,0.01069,-0.02309,0.13606,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.128
0.03415,0.06869,-0.03726,0.01136,-0.02177,0.13666,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.132
0.03428,0.06842,-0.03456,0.01201,-0.02044,0.13721,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.136
0.03441,0.06813,-0.03185,0.01267,-0.0191,0.1377,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.14
0.03452,0.06781,-0.02913,0.01332,-0.01776,0.13813,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.144
0.03462,0.06747,-0.02639,0.01396,-0.0164,0.13851,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.148
0.0347,0.06709,-0.02364,0.0146,-0.01504,0.13884,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.152
0.03477,0.0667,-0.02089,0.01523,-0.01367,0.1391,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.156
0.03482,0.06627,-0.01812,0.01585,-0.0123,0.13932,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.16
0.03486,0.06582,-0.01535,0.01647,-0.01093,0.13948,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.164
0.03489,0.06534,-0.01257,0.01708,-0.00955,0.13958,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.168
0.03491,0.06483,-0.00979,0.01769,-0.00816,0.13962,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.172
0.0349,0.0643,-0.007,0.01829,-0.00677,0.13961,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.176
0.03489,0.06375,-0.00421,0.01888,-0.00538,0.13955,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.18
0.03486,0.06316,-0.00142,0.01946,-0.00399,0.13943,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.184
0.03482,0.06256,0.00138,0.02004,-0.00259,0.13925,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.188
0.03476,0.06192,0.00417,0.0206,-0.0012,0.13902,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.192
0.03469,0.06127,0.00696,0.02116,0.0002,0.13873,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.196
0.03461,0.06059,0.00975,0.02171,0.00159,0.13838,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.2
0.03451,0.05988,0.01253,0.02226,0.00299,0.13798,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.204
0.0344,0.05915,0.01531,0.02279,0.00438,0.13753,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.208
0.03427,0.0584,0.01808,0.02331,0.00578,0.13702,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.212
0.03413,0.05762,0.02085,0.02383,0.00717,0.13645,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.216
0.03398,0.05682,0.0236,0.02433,0.00855,0.13584,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.22
0.03381,0.056,0.02635,0.02483,0.00994,0.13516,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.224
0.03363,0.05515,0.02909,0.02532,0.01132,0.13443,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.228
0.03344,0.05429,0.03181,0.02579,0.01269,0.13365,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.232
0.03323,0.0534,0.03452,0.02626,0.01406,0.13282,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.236
0.03301,0.05249,0.03722,0.02671,0.01543,0.13193,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.24
0.03278,0.05156,0.03991,0.02716,0.01679,0.13099,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.244
0.03253,0.0506,0.04257,0.02759,0.01814,0.13,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.248
0.03227,0.04963,0.04523,0.02801,0.01948,0.12895,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.252
0.032,0.04864,0.04786,0.02842,0.02082,0.12786,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.256
0.03172,0.04763,0.05047,0.02882,0.02215,0.12671,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.26
0.03142,0.0466,0.05307,0.02921,0.02347,0.12551,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.264
0.03111,0.04555,0.05564,0.02959,0.02478,0.12426,0.02253,0.06192,-0.11194,-0.01127,-0.05787,0.09041,0.268
0.03079,0.04448,0.05819,0.02995,0.02608,0.12296,0.02253,0.06193,-0.11194,-0.01127,-0.05787,0.09041,0.272
0.03045,0.0434,0.06071,0.0303,0.02737,0.12162,0.02253,0.06193,-0.11194,-0.01127,-0.05787,0.09041,0.276
0.0301,0.04229,0.06322,0.03064,0.02865,0.12022,0.02254,0.06194,-0.11193,-0.01127,-0.05787,0.09041,0.28
0.02974,0.04118,0.06569,0.03097,0.02992,0.11877,0.02255,0.06195,-0.11192,-0.01126,-0.05786,0.09042,0.284
0.02937,0.04004,0.06814,0.03129,0.03117,0.11728,0.02257,0.06197,-0.1119,-0.01126,-0.05786,0.09042,0.288
0.02899,0.03889,0.07057,0.03159,0.03241,0.11574,0.02259,0.06201,-0.11187,-0.01126,-0.05785,0.09043,0.292
0.02859,0.03772,0.07296,0.03188,0.03364,0.11416,0.02262,0.06205,-0.11181,-0.01125,-0.05783,0.09045,0.296
0.02819,0.03654,0.07533,0.03216,0.03486,0.11253,0.02265,0.0621,-0.11173,-0.01123,-0.0578,0.09047,0.3
0.02777,0.03534,0.07767,0.03242,0.03606,0.11085,0.02269,0.06216,-0.11161,-0.01121,-0.05775,0.09052,0.304
0.02734,0.03413,0.07997,0.03268,0.03725,0.10913,0.02273,0.06221,-0.11145,-0.01117,-0.05769,0.09058,0.308
0.0269,0.03291,0.08224,0.03292,0.03843,0.10737,0.02277,0.06227,-0.11123,-0.01112,-0.0576,0.09066,0.312
0.02645,0.03167,0.08448,0.03314,0.03958,0.10556,0.02282,0.06232,-0.11095,-0.01105,-0.05747,0.09077,0.316
0.02599,0.03042,0.08669,0.03335,0.04073,0.10371,0.02287,0.06236,-0.11058,-0.01096,-0.05731,0.09091,0.32
0.02552,0.02915,0.08886,0.03355,0.04185,0.10182,0.02292,0.0624,-0.11011,-0.01085,-0.0571,0.09108,0.324
0.02504,0.02788,0.091,0.03374,0.04296,0.09989,0.02298,0.06242,-0.10953,-0.0107,-0.05684,0.09128,0.328
0.02455,0.02659,0.0931,0.03391,0.04405,0.09792,0.02304,0.06242,-0.10884,-0.01053,-0.05652,0.09152,0.332
0.02405,0.0253,0.09516,0.03407,0.04513,0.09591,0.0231,0.0624,-0.10804,-0.01033,-0.05614,0.09179,0.336
0.02354,0.02399,0.09718,0.03421,0.04618,0.09386,0.02317,0.06235,-0.10711,-0.01009,-0.05569,0.09209,0.34
0.02302,0.02268,0.09917,0.03435,0.04722,0.09178,0.02324,0.06228,-0.10606,-0.00982,-0.05518,0.09242,0.344
0.02249,0.02135,0.10112,0.03446,0.04824,0.08965,0.0233,0.06218,-0.10488,-0.00951,-0.05459,0.09278,0.348
0.02195,0.02002,0.10302,0.03457,0.04924,0.0875,0.02337,0.06205,-0.10357,-0.00917,-0.05393,0.09316,0.352
0.0214,0.01868,0.10488,0.03466,0.05022,0.0853,0.02345,0.06191,-0.10211,-0.00879,-0.0532,0.09356,0.356
0.02085,0.01733,0.10671,0.03473,0.05118,0.08308,0.02352,0.06174,-0.10052,-0.00838,-0.0524,0.09397,0.36
0.02028,0.01597,0.10849,0.0348,0.05212,0.08081,0.02361,0.06156,-0.09878,-0.00794,-0.05154,0.0944,0.364
0.01971,0.01461,0.11022,0.03484,0.05304,0.07852,0.02369,0.06136,-0.09691,-0.00747,-0.0506,0.09483,0.368
0.01913,0.01324,0.11191,0.03488,0.05393,0.0762,0.02378,0.06113,-0.0949,-0.00697,-0.0496,0.09527,0.372
0.01854,0.01187,0.11356,0.0349,0.05481,0.07384,0.02387,0.06089,-0.09277,-0.00644,-0.04854,0.09571,0.376
0.01795,0.01049,0.11516,0.03491,0.05566,0.07146,0.02396,0.06063,-0.09052,-0.00589,-0.04742,0.09615,0.38
0.01734,0.00911,0.11672,0.0349,0.0565,0.06904,0.02405,0.06034,-0.08815,-0.00532,-0.04625,0.09658,0.384
0.01673,0.00772,0.11823,0.03488,0.0573,0.0666,0.02415,0.06003,-0.08568,-0.00472,-0.04502,0.09701,0.388
0.01612,0.00633,0.11969,0.03484,0.05809,0.06413,0.02424,0.0597,-0.08311,-0.0041,-0.04374,0.09743,0.392
0.0155,0.00494,0.1211,0.03479,0.05885,0.06164,0.02433,0.05935,-0.08044,-0.00347,-0.04241,0.09785,0.396
0.01487,0.00355,0.12247,0.03473,0.05959,0.05912,0.02442,0.05897,-0.07767,-0.00281,-0.04104,0.09824,0.4
0.01423,0.00215,0.12379,0.03465,0.06031,0.05658,0.0245,0.05858,-0.07483,-0.00214,-0.03963,0.09863,0.404
0.01359,0.00075,0.12505,0.03456,0.061,0.05402,0.02458,0.05816,-0.0719,-0.00146,-0.03817,0.09899,0.408
0.01295,-0.00064,0.12627,0.03446,0.06167,0.05143,0.02466,0.05772,-0.06889,-0.00076,-0.03667,0.09934,0.412
0.0123,-0.00204,0.12744,0.03434,0.06231,0.04883,0.02473,0.05725,-0.06581,-0.00005,-0.03514,0.09967,0.416
0.01164,-0.00343,0.12855,0.03421,0.06293,0.0462,0.0248,0.05676,-0.06266,0.00068,-0.03358,0.09997,0.42
0.01098,-0.00483,0.12962,0.03406,0.06352,0.04356,0.02486,0.05625,-0.05945,0.00141,-0.03198,0.10025,0.424
0.01031,-0.00622,0.13063,0.0339,0.06408,0.04089,0.02492,0.05572,-0.05617,0.00216,-0.03035,0.1005,0.428
0.00965,-0.00761,0.13159,0.03373,0.06463,0.03822,0.02496,0.05516,-0.05284,0.00291,-0.02869,0.10072,0.432
0.00897,-0.00899,0.1325,0.03354,0.06514,0.03552,0.025,0.05458,-0.04946,0.00367,-0.027,0.10091,0.436
0.0083,-0.01038,0.13335,0.03334,0.06563,0.03282,0.02504,0.05397,-0.04603,0.00443,-0.02529,0.10107,0.44
0.00762,-0.01176,0.13415,0.03313,0.06609,0.03009,0.02506,0.05335,-0.04255,0.0052,-0.02355,0.1012,0.444
0.00693,-0.01313,0.1349,0.0329,0.06653,0.02736,0.02508,0.0527,-0.03903,0.00597,-0.0218,0.10129,0.448
0.00625,-0.0145,0.13559,0.03266,0.06694,0.02462,0.02509,0.05203,-0.03548,0.00675,-0.02002,0.10134,0.452
0.00556,-0.01586,0.13623,0.03241,0.06732,0.02186,0.02508,0.05133,-0.03189,0.00752,-0.01823,0.10136,0.456
0.00487,-0.01722,0.13682,0.03214,0.06768,0.0191,0.02507,0.05061,-0.02827,0.0083,-0.01642,0.10133,0.46
0.00418,-0.01857,0.13735,0.03186,0.06801,0.01633,0.02505,0.04987,-0.02462,0.00908,-0.0146,0.10126,0.464
0.00348,-0.01991,0.13782,0.03157,0.06831,0.01356,0.02502,0.04911,-0.02095,0.00986,-0.01276,0.10115,0.468
0.00279,-0.02124,0.13824,0.03127,0.06858,0.01077,0.02498,0.04832,-0.01727,0.01063,-0.01092,0.101,0.472
0.00209,-0.02257,0.13861,0.03095,0.06883,0.00799,0.02493,0.04752,-0.01356,0.0114,-0.00907,0.10081,0.476
0.00139,-0.02389,0.13892,0.03062,0.06905,0.0052,0.02487,0.04669,-0.00985,0.01217,-0.00721,0.10056,0.48
0.0007,-0.02519,0.13917,0.03028,0.06924,0.00241,0.02479,0.04584,-0.00612,0.01293,-0.00534,0.10028,0.484
0,-0.02649,0.13937,0.02993,0.06941,-0.00039,0.02471,0.04497,-0.00239,0.01369,-0.00347,0.09994,0.488
-0.0007,-0.02778,0.13951,0.02956,0.06954,-0.00318,0.02461,0.04408,0.00134,0.01444,-0.0016,0.09956,0.492
-0.0014,-0.02905,0.1396,0.02919,0.06965,-0.00597,0.02451,0.04317,0.00507,0.01519,0.00027,0.09912,0.496
-0.00209,-0.03032,0.13963,0.0288,0.06973,-0.00876,0.02439,0.04224,0.0088,0.01592,0.00214,0.09864,0.5
-0.00279,-0.03157,0.1396,0.0284,0.06979,-0.01154,0.02425,0.04129,0.01252,0.01665,0.00401,0.09811,0.504
-0.00349,-0.03281,0.13952,0.02799,0.06981,-0.01432,0.02411,0.04032,0.01623,0.01737,0.00588,0.09753,0.508
-0.00418,-0.03403,0.13938,0.02756,0.06981,-0.0171,0.02395,0.03933,0.01992,0.01807,0.00774,0.0969,0.512
-0.00487,-0.03524,0.13919,0.02713,0.06978,-0.01987,0.02379,0.03832,0.02361,0.01877,0.00959,0.09621,0.516
-0.00556,-0.03644,0.13894,0.02668,0.06972,-0.02263,0.0236,0.03729,0.02727,0.01946,0.01143,0.09548,0.52
-0.00625,-0.03763,0.13864,0.02623,0.06963,-0.02538,0.02341,0.03624,0.03091,0.02013,0.01327,0.09469,0.524
-0.00694,-0.03879,0.13828,0.02576,0.06952,-0.02812,0.0232,0.03517,0.03453,0.02079,0.01509,0.09385,0.528
-0.00762,-0.03995,0.13786,0.02529,0.06938,-0.03085,0.02299,0.03409,0.03812,0.02144,0.0169,0.09296,0.532
-0.0083,-0.04108,0.13739,0.0248,0.06921,-0.03356,0.02275,0.03299,0.04168,0.02207,0.0187,0.09201,0.536
-0.00897,-0.04221,0.13687,0.0243,0.06901,-0.03627,0.02251,0.03188,0.04521,0.02269,0.02049,0.09101,0.54
-0.00965,-0.04331,0.13629,0.0238,0.06878,-0.03896,0.02225,0.03074,0.04871,0.0233,0.02226,0.08996,0.544
-0.01032,-0.0444,0.13566,0.02328,0.06853,-0.04163,0.02198,0.0296,0.05217,0.02389,0.02401,0.08886,0.548
-0.01098,-0.04546,0.13497,0.02276,0.06825,-0.04429,0.0217,0.02843,0.0556,0.02446,0.02574,0.08771,0.552
-0.01164,-0.04651,0.13422,0.02223,0.06794,-0.04693,0.02141,0.02725,0.05898,0.02502,0.02746,0.0865,0.556
-0.0123,-0.04755,0.13343,0.02168,0.06761,-0.04955,0.0211,0.02606,0.06232,0.02556,0.02915,0.08524,0.56
-0.01295,-0.04856,0.13258,0.02113,0.06725,-0.05215,0.02078,0.02485,0.06562,0.02608,0.03082,0.08393,0.564
-0.01359,-0.04955,0.13168,0.02057,0.06686,-0.05473,0.02045,0.02364,0.06887,0.02659,0.03248,0.08258,0.568
-0.01423,-0.05053,0.13072,0.02,0.06644,-0.05729,0.0201,0.0224,0.07208,0.02708,0.0341,0.08117,0.572
-0.01487,-0.05148,0.12971,0.01943,0.066,-0.05982,0.01975,0.02116,0.07523,0.02755,0.03571,0.07971,0.576
-0.0155,-0.05241,0.12866,0.01884,0.06553,-0.06233,0.01938,0.0199,0.07833,0.02801,0.03729,0.0782,0.58
-0.01612,-0.05332,0.12754,0.01825,0.06504,-0.06482,0.019,0.01864,0.08138,0.02844,0.03884,0.07664,0.584
-0.01674,-0.05421,0.12638,0.01765,0.06452,-0.06728,0.01861,0.01736,0.08437,0.02886,0.04037,0.07504,0.588
-0.01735,-0.05508,0.12517,0.01705,0.06397,-0.06971,0.0182,0.01608,0.08731,0.02926,0.04187,0.07338,0.592
-0.01795,-0.05593,0.12391,0.01643,0.0634,-0.07212,0.01779,0.01478,0.09019,0.02963,0.04335,0.07168,0.596
-0.01854,-0.05675,0.1226,0.01582,0.0628,-0.07449,0.01736,0.01348,0.09301,0.02999,0.04479,0.06994,0.6
-0.01913,-0.05756,0.12124,0.01519,0.06218,-0.07684,0.01692,0.01217,0.09577,0.03033,0.04621,0.06815,0.604
-0.01971,-0.05833,0.11983,0.01456,0.06153,-0.07916,0.01647,0.01085,0.09847,0.03065,0.04759,0.06631,0.608
-0.02028,-0.05909,0.11837,0.01392,0.06086,-0.08144,0.01601,0.00952,0.10111,0.03095,0.04895,0.06443,0.612
-0.02085,-0.05982,0.11686,0.01328,0.06016,-0.08369,0.01554,0.00818,0.10368,0.03123,0.05027,0.06251,0.616
-0.0214,-0.06053,0.11531,0.01263,0.05944,-0.08591,0.01506,0.00684,0.10618,0.03149,0.05157,0.06055,0.62
-0.02195,-0.06121,0.11372,0.01198,0.0587,-0.0881,0.01457,0.00549,0.10862,0.03173,0.05283,0.05854,0.624
-0.02249,-0.06187,0.11207,0.01132,0.05793,-0.09024,0.01407,0.00414,0.11099,0.03195,0.05405,0.0565,0.628
-0.02302,-0.06251,0.11038,0.01066,0.05714,-0.09236,0.01356,0.00278,0.11329,0.03215,0.05525,0.05441,0.632
-0.02354,-0.06312,0.10865,0.00999,0.05633,-0.09443,0.01304,0.00142,0.11552,0.03233,0.05641,0.05229,0.636
-0.02405,-0.0637,0.10688,0.00932,0.05549,-0.09647,0.01251,0.00005,0.11769,0.03249,0.05753,0.05013,0.64
-0.02455,-0.06426,0.10506,0.00864,0.05463,-0.09847,0.01197,-0.00132,0.11978,0.03262,0.05862,0.04793,0.644
-0.02504,-0.06479,0.1032,0.00797,0.05375,-0.10043,0.01142,-0.00269,0.1218,0.03274,0.05968,0.0457,0.648
-0.02552,-0.0653,0.1013,0.00728,0.05285,-0.10235,0.01087,-0.00406,0.12375,0.03284,0.0607,0.04343,0.652
-0.02599,-0.06578,0.09935,0.0066,0.05193,-0.10423,0.0103,-0.00543,0.12562,0.03291,0.06169,0.04113,0.656
-0.02645,-0.06623,0.09737,0.00591,0.05098,-0.10607,0.00973,-0.00681,0.12742,0.03297,0.06264,0.03879,0.66
-0.0269,-0.06666,0.09535,0.00522,0.05002,-0.10786,0.00915,-0.00818,0.12915,0.033,0.06355,0.03643,0.664
-0.02734,-0.06706,0.09329,0.00453,0.04904,-0.10961,0.00856,-0.00955,0.1308,0.03302,0.06443,0.03403,0.668
-0.02777,-0.06744,0.0912,0.00384,0.04803,-0.11132,0.00797,-0.01092,0.13238,0.03301,0.06527,0.03161,0.672
-0.02819,-0.06779,0.08906,0.00314,0.04701,-0.11298,0.00737,-0.01229,0.13388,0.03299,0.06607,0.02915,0.676
-0.0286,-0.06811,0.0869,0.00245,0.04597,-0.1146,0.00676,-0.01366,0.13531,0.03294,0.06684,0.02668,0.68
-0.02899,-0.0684,0.08469,0.00175,0.04491,-0.11617,0.00615,-0.01502,0.13666,0.03287,0.06756,0.02417,0.684
-0.02937,-0.06867,0.08246,0.00105,0.04383,-0.1177,0.00553,-0.01638,0.13794,0.03279,0.06826,0.02164,0.688
-0.02974,-0.0689,0.08019,0.00036,0.04273,-0.11918,0.00491,-0.01773,0.13914,0.03268,0.06891,0.0191,0.692
-0.0301,-0.06911,0.07788,-0.00034,0.04162,-0.12061,0.00428,-0.01908,0.14026,0.03256,0.06953,0.01653,0.696
-0.03045,-0.0693,0.07555,-0.00104,0.04049,-0.12199,0.00364,-0.02042,0.1413,0.03242,0.07011,0.01394,0.7
-0.03079,-0.06945,0.07319,-0.00174,0.03935,-0.12333,0.003,-0.02176,0.14227,0.03225,0.07065,0.01133,0.704
-0.03111,-0.06958,0.0708,-0.00243,0.03819,-0.12461,0.00236,-0.02309,0.14316,0.03207,0.07115,0.00871,0.708
-0.03142,-0.06968,0.06837,-0.00313,0.03701,-0.12585,0.00172,-0.02442,0.14398,0.03187,0.07161,0.00607,0.712
-0.03172,-0.06975,0.06593,-0.00382,0.03582,-0.12703,0.00106,-0.02573,0.14472,0.03165,0.07204,0.00341,0.716
-0.032,-0.0698,0.06345,-0.00452,0.03461,-0.12816,0.00041,-0.02704,0.14538,0.03142,0.07243,0.00074,0.72
-0.03228,-0.06981,0.06095,-0.00521,0.03339,-0.12925,-0.00025,-0.02834,0.14597,0.03116,0.07278,-0.00193,0.724
-0.03253,-0.0698,0.05843,-0.0059,0.03216,-0.13028,-0.00091,-0.02963,0.14647,0.03089,0.0731,-0.00462,0.728
-0.03278,-0.06976,0.05588,-0.00659,0.03091,-0.13125,-0.00157,-0.03091,0.14691,0.0306,0.07337,-0.00732,0.732
-0.03301,-0.06969,0.05331,-0.00727,0.02966,-0.13218,-0.00223,-0.03218,0.14726,0.03029,0.07361,-0.01003,0.736
-0.03323,-0.0696,0.05072,-0.00795,0.02839,-0.13305,-0.0029,-0.03344,0.14754,0.02996,0.07381,-0.01274,0.74
-0.03344,-0.06948,0.04811,-0.00863,0.02711,-0.13387,-0.00357,-0.03469,0.14775,0.02962,0.07397,-0.01546,0.744
-0.03363,-0.06932,0.04547,-0.0093,0.02581,-0.13464,-0.00424,-0.03592,0.14788,0.02926,0.0741,-0.01818,0.748
-0.03381,-0.06915,0.04283,-0.00997,0.02451,-0.13535,-0.00491,-0.03715,0.14793,0.02888,0.07419,-0.02091,0.752
-0.03398,-0.06894,0.04016,-0.01064,0.0232,-0.13601,-0.00558,-0.03835,0.14791,0.02849,0.07424,-0.02363,0.756
-0.03413,-0.06871,0.03748,-0.0113,0.02188,-0.13662,-0.00625,-0.03955,0.14782,0.02808,0.07425,-0.02636,0.76
-0.03427,-0.06844,0.03478,-0.01196,0.02055,-0.13717,-0.00692,-0.04073,0.14765,0.02766,0.07423,-0.02908,0.764
-0.0344,-0.06815,0.03207,-0.01262,0.01921,-0.13766,-0.00759,-0.04189,0.14741,0.02722,0.07417,-0.0318,0.768
-0.03451,-0.06784,0.02934,-0.01326,0.01786,-0.1381,-0.00826,-0.04304,0.14709,0.02676,0.07407,-0.03451,0.772
-0.03461,-0.0675,0.02661,-0.01391,0.01651,-0.13848,-0.00893,-0.04417,0.1467,0.02629,0.07394,-0.03722,0.776
-0.03469,-0.06713,0.02386,-0.01454,0.01515,-0.13881,-0.0096,-0.04529,0.14624,0.02581,0.07377,-0.03992,0.78
-0.03476,-0.06673,0.02111,-0.01518,0.01378,-0.13909,-0.01026,-0.04639,0.14571,0.02531,0.07357,-0.04262,0.784
-0.03482,-0.0663,0.01834,-0.0158,0.01241,-0.1393,-0.01093,-0.04747,0.14511,0.0248,0.07333,-0.0453,0.788
-0.03486,-0.06585,0.01557,-0.01642,0.01104,-0.13947,-0.01159,-0.04853,0.14444,0.02428,0.07305,-0.04797,0.792
-0.03489,-0.06538,0.01279,-0.01703,0.00966,-0.13957,-0.01225,-0.04958,0.1437,0.02374,0.07274,-0.05063,0.796
-0.0349,-0.06487,0.01001,-0.01764,0.00827,-0.13962,-0.01291,-0.0506,0.14289,0.02319,0.0724,-0.05327,0.8
-0.03491,-0.06435,0.00722,-0.01824,0.00688,-0.13962,-0.01356,-0.05161,0.14201,0.02263,0.07202,-0.0559,0.804
-0.03489,-0.06379,0.00443,-0.01883,0.00549,-0.13956,-0.01421,-0.05259,0.14107,0.02205,0.07161,-0.05851,0.808
-0.03486,-0.06321,0.00164,-0.01941,0.0041,-0.13944,-0.01486,-0.05356,0.14006,0.02147,0.07117,-0.0611,0.812
-0.03482,-0.06261,-0.00115,-0.01999,0.0027,-0.13926,-0.0155,-0.05451,0.13899,0.02087,0.07069,-0.06368,0.816
